

=== Predictions under cross-validation ===

 inst#     actual  predicted error prediction (Wifes_age,Wifes_education,Husbands_education,Number_of_children_ever_born,Wifes_religion,Wifes_now_working?,Husbands_occupation,Standard-of-living_index,Media_exposure)
    62        2:2        3:3   +   0.828 (29,4,4,3,1,1,3,2,0)
    63        2:2        3:3   +   0.529 (46,4,3,5,1,1,1,4,0)
    64        2:2        3:3   +   0.483 (30,3,4,7,1,1,2,4,0)
    65        2:2        3:3   +   0.703 (23,4,3,3,1,1,3,3,0)
    66        2:2        2:2       0.378 (26,4,4,1,1,0,2,3,0)
    67        2:2        3:3   +   0.462 (32,4,4,2,1,1,1,4,0)
    68        3:3        3:3       0.502 (24,4,4,2,1,0,3,3,0)
    69        3:3        2:2   +   0.449 (34,3,4,3,0,0,3,4,0)
    70        3:3        3:3       0.719 (30,3,2,3,1,1,3,3,0)
    71        3:3        2:2   +   0.528 (39,4,4,2,0,1,3,4,0)
    72        3:3        1:1   +   0.634 (47,1,3,9,1,0,3,3,0)
    73        3:3        1:1   +   0.563 (35,1,2,6,1,1,2,2,1)
    74        3:3        3:3       0.724 (25,4,4,3,1,1,3,3,0)
    75        3:3        3:3       0.571 (25,2,3,2,1,1,2,4,0)
    76        3:3        3:3       0.577 (36,4,4,3,1,1,2,4,0)
    77        3:3        3:3       0.506 (37,3,4,3,0,1,3,4,0)
    78        3:3        3:3       0.624 (32,2,3,5,1,0,2,3,0)
    79        3:3        3:3       0.494 (24,3,4,4,1,1,2,3,0)
    80        3:3        3:3       0.627 (28,2,3,3,1,1,2,4,0)
    81        3:3        3:3       0.728 (21,3,3,1,1,1,3,2,0)
    82        3:3        3:3       0.772 (27,3,3,3,1,1,2,2,0)
    83        3:3        3:3       0.394 (37,3,4,4,0,1,2,4,0)
    84        3:3        2:2   +   0.672 (39,4,4,2,0,1,1,3,0)
    85        3:3        3:3       0.671 (27,3,4,2,1,1,3,2,0)
    86        3:3        3:3       0.66 (25,3,4,3,1,0,3,4,0)
    87        3:3        1:1   +   0.533 (35,1,2,5,1,1,2,2,1)
    88        3:3        2:2   +   0.49 (39,4,4,3,1,1,2,4,0)
    89        3:3        2:2   +   0.523 (21,2,1,3,1,0,3,1,1)
    90        3:3        3:3       0.509 (28,2,4,7,1,1,3,3,0)
    91        3:3        3:3       0.464 (31,3,4,5,1,1,1,4,0)
    92        3:3        3:3       0.687 (26,3,2,5,1,1,2,2,0)
    93        3:3        3:3       0.572 (28,3,3,3,1,0,2,4,0)
    94        3:3        3:3       0.617 (32,3,3,4,1,1,2,1,0)
    95        3:3        3:3       0.579 (37,4,4,4,1,1,3,2,0)
    96        3:3        2:2   +   0.582 (34,3,4,4,1,1,1,3,0)
    97        3:3        3:3       0.571 (20,3,3,2,1,1,2,4,0)
    98        3:3        3:3       0.423 (23,4,4,1,1,1,3,3,0)
    99        3:3        3:3       0.609 (41,1,4,9,1,1,2,1,0)
   100        3:3        2:2   +   0.473 (24,4,4,1,1,0,1,4,0)
   101        3:3        3:3       0.636 (22,4,4,1,1,1,2,3,0)
   102        3:3        3:3       0.664 (35,2,3,5,1,1,3,3,0)
   103        3:3        1:1   +   0.43 (31,4,4,1,1,1,1,4,0)
   104        3:3        3:3       0.548 (29,3,3,1,1,1,3,3,0)
   105        3:3        3:3       0.455 (31,3,4,4,1,0,3,3,0)
   106        3:3        2:2   +   0.53 (38,4,4,6,1,1,2,4,0)
   107        3:3        3:3       0.659 (30,2,2,4,1,1,2,1,0)
   108        3:3        2:2   +   0.558 (46,4,4,4,0,1,1,4,0)
   109        3:3        3:3       0.569 (25,3,3,2,1,1,2,3,0)
   110        3:3        2:2   +   0.457 (38,4,4,5,1,1,2,3,0)
   111        3:3        3:3       0.553 (23,2,3,2,1,1,3,1,0)
   112        3:3        1:1   +   0.462 (28,3,4,2,1,1,2,3,0)
   113        3:3        2:2   +   0.53 (33,4,4,2,1,0,1,4,0)
   114        3:3        2:2   +   0.762 (44,4,4,5,1,0,1,4,0)
   115        3:3        2:2   +   0.55 (34,2,4,7,1,1,2,3,0)
   116        3:3        3:3       0.647 (23,4,4,3,1,1,3,3,0)
   117        3:3        1:1   +   0.591 (46,1,2,9,1,0,3,4,1)
   118        3:3        3:3       0.534 (32,4,4,2,1,0,3,4,0)
     1        1:1        3:3   +   0.622 (24,3,4,2,1,1,2,2,0)
     2        1:1        2:2   +   0.503 (35,4,4,1,1,1,1,3,0)
     3        1:1        3:3   +   0.425 (37,4,4,2,1,1,1,4,0)
     4        1:1        1:1       1 (42,1,3,12,1,1,2,4,0)
     5        1:1        3:3   +   0.75 (20,2,3,3,1,1,3,4,0)
     6        1:1        2:2   +   0.512 (33,4,4,1,0,0,3,4,0)
     7        1:1        3:3   +   0.631 (30,3,4,4,0,1,2,3,0)
     8        1:1        1:1       0.862 (48,1,1,6,1,1,2,3,1)
     9        1:1        3:3   +   0.639 (24,3,3,2,1,0,3,2,0)
    10        1:1        1:1       0.639 (47,1,4,7,1,1,2,3,0)
    11        1:1        3:3   +   0.481 (29,3,4,4,1,0,1,3,0)
    12        1:1        1:1       0.451 (25,3,2,1,1,0,3,3,0)
    13        1:1        3:3   +   0.532 (32,1,3,4,1,1,2,2,1)
    14        1:1        2:2   +   0.472 (26,4,4,1,1,1,1,4,0)
    15        1:1        1:1       0.961 (22,3,4,0,1,0,3,4,0)
    16        1:1        2:2   +   0.356 (38,3,3,4,0,0,3,2,1)
    17        1:1        3:3   +   0.491 (36,3,3,3,0,0,2,3,1)
    18        1:1        3:3   +   0.387 (34,2,4,6,1,0,3,4,0)
    19        1:1        3:3   +   0.63 (30,4,4,4,1,1,2,4,0)
    20        1:1        2:2   +   0.431 (30,4,4,1,1,0,1,4,0)
    21        1:1        3:3   +   0.486 (37,2,3,2,0,0,3,3,0)
    22        1:1        3:3   +   0.623 (37,3,3,6,1,1,2,2,0)
    23        1:1        1:1       0.488 (18,3,4,1,1,1,3,3,0)
    24        1:1        1:1       0.98 (19,2,2,0,1,1,2,2,0)
    25        1:1        1:1       0.916 (29,4,4,0,1,0,2,4,0)
    26        1:1        3:3   +   0.515 (36,1,4,2,1,1,2,2,0)
    27        1:1        1:1       0.992 (28,2,4,0,1,1,3,1,0)
    28        1:1        3:3   +   0.466 (27,4,4,1,0,1,3,4,0)
    29        1:1        2:2   +   0.465 (35,4,4,2,0,1,3,4,0)
    30        1:1        3:3   +   0.488 (29,3,4,1,0,1,2,3,0)
    31        1:1        3:3   +   0.403 (34,3,4,4,0,1,3,1,1)
    32        1:1        1:1       0.565 (42,4,4,1,1,1,2,4,0)
    33        1:1        1:1       0.55 (47,3,4,3,1,1,2,3,0)
    34        2:2        3:3   +   0.396 (25,4,4,1,1,1,1,4,0)
    35        2:2        3:3   +   0.457 (28,4,4,2,1,0,1,3,0)
    36        2:2        3:3   +   0.608 (33,3,4,5,0,1,3,3,0)
    37        2:2        3:3   +   0.572 (39,3,4,5,1,1,3,4,0)
    38        2:2        3:3   +   0.515 (27,4,4,2,1,1,1,3,0)
    39        2:2        3:3   +   0.495 (34,2,2,8,1,1,2,2,0)
    40        2:2        3:3   +   0.508 (24,4,4,1,1,1,3,4,0)
    41        2:2        2:2       0.474 (37,4,4,4,1,1,1,4,0)
    42        2:2        2:2       0.795 (41,4,4,4,0,1,1,4,0)
    43        2:2        3:3   +   0.47 (39,4,4,5,1,1,1,4,0)
    44        2:2        3:3   +   0.567 (28,4,4,4,1,1,1,3,0)
    45        2:2        2:2       0.535 (40,4,4,4,1,1,1,3,0)
    46        2:2        3:3   +   0.505 (28,3,4,2,0,1,2,3,0)
    47        2:2        3:3   +   0.438 (46,4,4,4,1,1,1,4,0)
    48        2:2        2:2       0.73 (41,4,4,4,0,0,2,4,0)
    49        2:2        3:3   +   0.512 (32,3,3,2,1,0,3,4,0)
    50        2:2        3:3   +   0.657 (26,3,4,3,1,1,2,3,0)
    51        2:2        2:2       0.513 (26,4,4,2,1,0,1,4,0)
    52        2:2        3:3   +   0.53 (36,4,4,2,1,1,2,4,0)
    53        2:2        2:2       0.593 (42,4,4,5,1,1,1,4,0)
    54        2:2        3:3   +   0.55 (37,2,3,7,1,1,3,4,0)
    55        2:2        3:3   +   0.481 (20,3,4,1,1,1,3,2,0)
    56        2:2        1:1   +   0.699 (44,2,3,1,0,1,2,4,0)
    57        2:2        2:2       0.73 (41,4,4,4,0,0,2,4,0)
    58        2:2        2:2       0.505 (36,4,4,3,1,1,1,4,0)
    59        2:2        3:3   +   0.576 (24,3,4,5,1,1,1,2,1)
    60        2:2        2:2       0.533 (27,4,4,1,0,0,1,4,0)
    61        2:2        3:3   +   0.51 (37,4,3,8,1,1,1,4,0)
    62        2:2        2:2       0.759 (44,4,4,4,1,1,1,4,0)
    63        2:2        3:3   +   0.438 (46,4,4,4,1,1,1,4,0)
    64        2:2        2:2       0.562 (35,4,4,2,1,0,1,4,0)
    65        2:2        3:3   +   0.514 (31,3,4,4,1,1,1,3,0)
    66        2:2        3:3   +   0.576 (35,4,4,3,1,1,2,3,0)
    67        3:3        1:1   +   0.59 (25,2,3,1,1,1,3,1,0)
    68        3:3        3:3       0.75 (24,1,2,3,1,1,3,2,0)
    69        3:3        3:3       0.598 (22,3,3,1,1,1,3,2,0)
    70        3:3        3:3       0.594 (25,2,3,2,1,1,3,1,0)
    71        3:3        3:3       0.561 (20,3,4,2,1,1,1,3,0)
    72        3:3        1:1   +   0.552 (19,2,4,1,1,1,2,3,0)
    73        3:3        3:3       0.598 (37,2,3,6,1,1,3,4,0)
    74        3:3        3:3       0.6 (36,2,3,6,1,1,2,4,0)
    75        3:3        3:3       0.442 (34,2,3,3,0,1,3,2,1)
    76        3:3        3:3       0.438 (46,4,4,4,1,1,1,4,0)
    77        3:3        2:2   +   0.601 (34,4,4,3,1,1,1,4,0)
    78        3:3        3:3       0.601 (28,4,4,3,0,0,3,4,0)
    79        3:3        3:3       0.736 (22,1,3,2,1,1,3,2,0)
    80        3:3        3:3       0.614 (28,1,2,4,1,1,2,3,0)
    81        3:3        3:3       0.612 (30,1,3,2,1,1,3,4,0)
    82        3:3        3:3       0.687 (32,1,4,4,1,1,3,2,0)
    83        3:3        2:2   +   0.558 (38,4,4,2,1,0,1,4,0)
    84        3:3        3:3       0.639 (17,3,4,1,1,1,3,3,0)
    85        3:3        3:3       0.488 (27,4,4,2,1,1,1,4,0)
    86        3:3        3:3       0.639 (25,3,4,2,1,1,3,3,0)
    87        3:3        3:3       0.696 (30,3,3,4,1,0,3,2,0)
    88        3:3        2:2   +   0.412 (43,4,4,2,1,1,1,4,0)
    89        3:3        1:1   +   0.415 (28,4,4,1,0,0,2,4,0)
    90        3:3        3:3       0.69 (28,4,3,2,1,1,3,2,0)
    91        3:3        3:3       0.581 (33,3,3,4,1,0,2,2,0)
    92        3:3        3:3       0.662 (17,3,3,1,1,1,2,4,0)
    93        3:3        3:3       0.616 (30,4,4,2,1,0,2,2,0)
    94        3:3        3:3       0.512 (22,2,4,1,1,1,3,3,0)
    95        3:3        1:1   +   0.459 (34,1,4,4,1,1,3,4,1)
    96        3:3        3:3       0.705 (22,1,3,2,1,1,3,1,0)
    97        3:3        3:3       0.499 (26,3,4,2,1,0,2,4,0)
    98        3:3        3:3       0.508 (22,4,4,1,1,0,2,4,0)
    99        3:3        3:3       0.775 (22,4,4,3,1,1,3,2,0)
   100        3:3        2:2   +   0.527 (27,4,4,1,0,0,1,3,0)
   101        3:3        3:3       0.656 (24,4,4,2,1,1,3,3,0)
   102        3:3        3:3       0.544 (35,1,2,4,1,0,4,4,0)
   103        3:3        3:3       0.466 (27,4,4,1,0,1,3,4,0)
   104        3:3        3:3       0.625 (32,2,3,4,1,0,2,2,0)
   105        3:3        3:3       0.595 (27,2,4,3,1,1,4,4,0)
   106        3:3        1:1   +   0.654 (45,2,3,3,0,0,2,4,0)
   107        3:3        3:3       0.701 (26,1,2,3,1,0,3,2,0)
   108        3:3        3:3       0.631 (21,2,2,1,1,1,4,3,0)
   109        3:3        3:3       0.436 (46,3,4,4,1,0,3,4,0)
   110        3:3        3:3       0.69 (22,3,2,2,1,1,2,1,0)
   111        3:3        3:3       0.551 (33,3,3,4,1,0,2,3,0)
   112        3:3        3:3       0.75 (27,3,3,5,1,1,2,4,0)
   113        3:3        2:2   +   0.689 (41,4,4,8,1,1,1,4,0)
   114        3:3        3:3       0.725 (30,2,3,5,1,0,3,4,0)
   115        3:3        1:1   +   0.428 (40,2,4,3,0,1,3,4,0)
   116        3:3        3:3       0.626 (20,4,4,2,1,1,1,3,0)
   117        3:3        2:2   +   0.649 (41,4,4,5,1,1,1,4,0)
   118        3:3        3:3       0.515 (36,4,4,3,0,1,3,4,0)
     1        1:1        1:1       0.374 (42,3,3,5,1,1,2,2,0)
     2        1:1        1:1       0.748 (38,1,2,8,1,1,3,3,1)
     3        1:1        3:3   +   0.38 (23,2,4,2,1,1,1,4,0)
     4        1:1        3:3   +   0.771 (30,2,3,4,1,0,3,2,0)
     5        1:1        3:3   +   0.463 (27,4,4,1,0,0,2,4,0)
     6        1:1        3:3   +   0.524 (41,2,2,5,0,1,2,2,0)
     7        1:1        1:1       0.494 (47,2,2,7,1,1,2,2,0)
     8        1:1        1:1       0.636 (31,3,2,1,1,1,3,4,0)
     9        1:1        1:1       0.53 (16,2,4,1,1,1,3,4,0)
    10        1:1        3:3   +   0.743 (25,2,2,3,1,1,3,3,0)
    11        1:1        1:1       0.864 (47,1,2,2,1,1,2,4,0)
    12        1:1        3:3   +   0.841 (19,2,2,2,1,1,3,1,0)
    13        1:1        3:3   +   0.492 (28,4,4,3,0,0,1,4,0)
    14        1:1        1:1       0.521 (45,3,4,2,0,1,1,4,0)
    15        1:1        3:3   +   0.514 (23,4,4,2,1,0,3,3,0)
    16        1:1        1:1       1 (33,1,2,0,1,0,3,3,0)
    17        1:1        3:3   +   0.9 (17,2,3,1,1,1,3,2,0)
    18        1:1        1:1       0.704 (40,2,2,6,1,1,2,2,1)
    19        1:1        1:1       0.654 (42,2,3,2,1,1,1,4,0)
    20        1:1        3:3   +   0.541 (23,3,3,2,1,1,3,3,0)
    21        1:1        1:1       0.935 (48,1,1,8,1,1,1,1,1)
    22        1:1        3:3   +   0.722 (28,4,4,5,1,0,3,4,0)
    23        1:1        1:1       0.594 (39,3,4,1,0,1,3,4,0)
    24        1:1        1:1       0.763 (43,1,2,8,1,1,2,2,1)
    25        1:1        1:1       0.836 (18,2,3,1,1,1,2,3,0)
    26        1:1        1:1       0.567 (48,3,4,5,1,1,2,3,0)
    27        1:1        3:3   +   0.458 (43,4,4,5,1,1,1,3,0)
    28        1:1        1:1       1 (22,4,4,0,1,1,3,2,0)
    29        1:1        1:1       1 (40,1,1,0,1,1,3,2,0)
    30        1:1        2:2   +   0.473 (32,4,4,1,0,1,1,4,0)
    31        1:1        3:3   +   0.573 (36,2,3,6,1,1,2,3,0)
    32        1:1        1:1       0.506 (47,4,4,1,0,1,1,4,0)
    33        1:1        3:3   +   0.612 (25,1,3,1,1,1,4,2,0)
    34        2:2        3:3   +   0.638 (33,4,4,5,1,1,2,4,0)
    35        2:2        1:1   +   0.604 (20,3,4,1,1,1,2,4,0)
    36        2:2        3:3   +   0.647 (33,4,4,3,1,1,3,4,0)
    37        2:2        3:3   +   0.683 (22,4,4,1,1,0,2,2,0)
    38        2:2        2:2       0.589 (26,4,4,2,0,1,1,4,0)
    39        2:2        3:3   +   0.517 (33,3,4,3,0,1,2,4,0)
    40        2:2        3:3   +   0.662 (26,3,4,3,1,1,3,4,0)
    41        2:2        2:2       0.44 (43,4,4,3,0,1,1,4,0)
    42        2:2        3:3   +   0.461 (34,3,4,4,1,1,3,3,0)
    43        2:2        1:1   +   0.53 (35,1,3,7,1,0,2,3,1)
    44        2:2        2:2       0.469 (38,4,4,3,0,0,2,4,0)
    45        2:2        2:2       0.641 (32,3,4,7,0,1,1,3,0)
    46        2:2        3:3   +   0.475 (27,4,4,2,1,0,1,3,0)
    47        2:2        3:3   +   0.539 (32,4,4,4,1,1,1,2,0)
    48        2:2        2:2       0.409 (41,3,4,3,0,1,2,4,0)
    49        2:2        2:2       0.593 (42,4,4,4,1,1,3,4,0)
    50        2:2        3:3   +   0.583 (37,4,4,3,1,1,3,4,0)
    51        2:2        3:3   +   0.782 (30,4,4,3,1,1,2,1,0)
    52        2:2        3:3   +   0.503 (26,3,4,3,1,1,1,4,0)
    53        2:2        2:2       0.428 (36,3,4,4,0,0,2,4,0)
    54        2:2        3:3   +   0.633 (28,3,3,3,1,1,1,2,0)
    55        2:2        2:2       0.592 (38,4,4,4,0,1,3,4,0)
    56        2:2        3:3   +   0.45 (31,2,2,4,1,1,4,3,1)
    57        2:2        2:2       0.619 (23,3,1,1,1,0,3,3,0)
    58        2:2        2:2       0.539 (35,4,4,5,1,0,1,4,0)
    59        2:2        3:3   +   0.504 (43,3,3,6,1,0,3,2,0)
    60        2:2        3:3   +   0.567 (33,4,4,3,0,1,2,4,0)
    61        2:2        1:1   +   0.727 (24,1,4,1,1,0,4,2,1)
    62        2:2        3:3   +   0.594 (32,4,4,4,1,1,2,3,0)
    63        2:2        2:2       0.462 (42,2,3,7,1,1,3,4,0)
    64        2:2        2:2       0.498 (43,4,4,5,0,1,1,4,0)
    65        2:2        3:3   +   0.54 (34,4,4,5,1,1,3,4,0)
    66        2:2        3:3   +   0.508 (34,4,4,3,1,0,3,4,0)
    67        3:3        3:3       0.601 (33,2,3,4,1,1,2,3,0)
    68        3:3        3:3       0.735 (25,3,3,3,1,1,2,1,0)
    69        3:3        1:1   +   1 (21,2,2,0,0,1,4,4,0)
    70        3:3        3:3       0.566 (33,2,4,3,1,1,2,4,0)
    71        3:3        2:2   +   0.68 (41,4,4,5,1,1,1,4,0)
    72        3:3        3:3       0.741 (25,2,4,3,1,1,3,3,0)
    73        3:3        2:2   +   0.808 (44,4,4,11,1,1,1,4,0)
    74        3:3        3:3       0.549 (40,2,3,5,1,1,3,3,0)
    75        3:3        1:1   +   0.433 (34,2,3,2,1,1,2,3,0)
    76        3:3        2:2   +   0.659 (38,4,4,4,1,0,1,4,0)
    77        3:3        3:3       0.723 (25,1,2,3,1,1,2,3,0)
    78        3:3        3:3       0.596 (26,3,2,4,1,1,3,4,0)
    79        3:3        3:3       0.616 (31,1,2,4,1,1,3,3,0)
    80        3:3        1:1   +   0.538 (45,3,4,2,0,1,3,3,0)
    81        3:3        3:3       0.553 (31,3,3,6,0,1,3,1,0)
    82        3:3        3:3       0.681 (29,2,4,3,1,0,3,3,0)
    83        3:3        3:3       0.422 (36,2,4,8,1,1,1,4,0)
    84        3:3        2:2   +   0.66 (34,4,4,2,0,1,1,4,0)
    85        3:3        2:2   +   0.606 (40,4,4,2,0,0,1,4,0)
    86        3:3        3:3       0.549 (37,4,4,3,1,1,2,4,0)
    87        3:3        3:3       0.631 (29,3,3,4,1,1,3,4,0)
    88        3:3        3:3       0.489 (25,4,4,2,1,1,1,3,0)
    89        3:3        2:2   +   0.37 (38,4,4,3,0,0,3,3,1)
    90        3:3        3:3       0.647 (21,3,3,1,1,1,3,3,0)
    91        3:3        3:3       0.482 (33,3,4,4,1,0,2,4,0)
    92        3:3        3:3       0.583 (26,3,4,4,1,1,2,3,0)
    93        3:3        3:3       0.796 (22,1,2,2,1,1,3,4,0)
    94        3:3        1:1   +   0.391 (22,3,4,1,1,0,1,4,0)
    95        3:3        1:1   +   0.447 (37,2,4,3,1,1,2,3,0)
    96        3:3        1:1   +   0.791 (18,3,3,1,1,1,2,2,0)
    97        3:3        3:3       0.549 (28,4,4,2,0,1,2,4,0)
    98        3:3        3:3       0.731 (37,2,3,9,1,1,3,3,0)
    99        3:3        3:3       0.662 (29,4,4,3,1,1,3,4,0)
   100        3:3        2:2   +   0.466 (32,4,4,2,1,0,1,3,0)
   101        3:3        3:3       0.788 (24,1,3,4,1,1,3,3,0)
   102        3:3        3:3       0.583 (30,3,3,7,1,1,3,4,0)
   103        3:3        2:2   +   0.677 (42,4,4,5,1,1,1,4,0)
   104        3:3        3:3       0.667 (28,2,2,5,1,0,2,4,0)
   105        3:3        3:3       0.585 (25,4,4,2,1,1,1,2,0)
   106        3:3        3:3       0.613 (28,2,3,6,1,1,2,4,0)
   107        3:3        3:3       0.655 (23,2,3,3,1,1,2,3,0)
   108        3:3        1:1   +   0.418 (29,3,3,1,0,0,2,4,0)
   109        3:3        3:3       0.475 (37,3,3,6,1,1,3,3,0)
   110        3:3        3:3       0.562 (43,3,3,5,1,0,3,3,0)
   111        3:3        3:3       0.541 (31,4,4,4,1,0,3,4,0)
   112        3:3        3:3       0.622 (31,4,4,3,1,1,4,4,0)
   113        3:3        3:3       0.544 (23,4,4,2,1,1,3,4,0)
   114        3:3        3:3       0.547 (26,3,4,2,1,1,3,3,0)
   115        3:3        3:3       0.609 (32,1,2,6,0,1,2,3,0)
   116        3:3        1:1   +   0.638 (31,3,3,3,1,1,2,1,1)
   117        3:3        3:3       0.738 (21,4,4,1,1,1,3,1,0)
     1        1:1        1:1       0.582 (27,2,4,1,1,0,1,1,0)
     2        1:1        3:3   +   0.455 (25,4,4,1,0,1,2,3,0)
     3        1:1        1:1       0.84 (49,2,3,4,1,1,2,3,0)
     4        1:1        1:1       0.597 (36,1,4,1,1,1,3,3,0)
     5        1:1        1:1       0.962 (35,1,2,0,1,0,4,4,0)
     6        1:1        3:3   +   0.562 (31,3,3,2,1,0,3,3,0)
     7        1:1        1:1       0.405 (28,4,4,1,1,0,1,3,0)
     8        1:1        2:2   +   0.51 (37,3,4,7,1,1,3,4,0)
     9        1:1        1:1       0.992 (37,1,3,0,1,1,3,4,0)
    10        1:1        1:1       0.978 (24,3,4,0,1,0,2,3,0)
    11        1:1        3:3   +   0.372 (40,2,2,8,1,1,1,3,0)
    12        1:1        2:2   +   0.497 (26,4,4,3,1,1,1,4,0)
    13        1:1        1:1       0.714 (47,1,1,4,1,1,2,2,0)
    14        1:1        2:2   +   0.721 (46,4,4,10,1,1,1,3,0)
    15        1:1        1:1       0.579 (48,3,4,8,1,1,3,3,0)
    16        1:1        1:1       0.518 (45,4,4,1,1,0,1,4,0)
    17        1:1        3:3   +   0.502 (40,4,4,2,1,1,3,4,0)
    18        1:1        3:3   +   0.538 (35,3,4,6,1,0,2,2,0)
    19        1:1        1:1       0.795 (38,1,2,6,1,1,2,1,1)
    20        1:1        3:3   +   0.557 (32,2,3,4,0,1,2,4,0)
    21        1:1        3:3   +   0.686 (41,3,2,11,1,1,2,3,0)
    22        1:1        3:3   +   0.699 (24,2,2,4,1,1,3,4,0)
    23        1:1        2:2   +   0.446 (24,4,4,1,1,0,1,3,0)
    24        1:1        3:3   +   0.596 (19,3,3,1,1,1,2,4,0)
    25        1:1        1:1       0.758 (47,3,3,2,1,1,2,4,0)
    26        1:1        3:3   +   0.463 (38,2,4,5,1,1,3,3,0)
    27        1:1        2:2   +   0.53 (35,4,4,5,1,1,1,4,0)
    28        1:1        1:1       0.974 (21,1,3,0,1,0,3,4,1)
    29        1:1        1:1       0.5 (45,4,4,1,1,1,1,4,0)
    30        1:1        3:3   +   0.756 (22,3,4,2,1,1,3,3,0)
    31        1:1        1:1       0.476 (47,4,4,2,1,1,1,4,0)
    32        1:1        3:3   +   0.519 (27,4,4,2,1,0,1,4,0)
    33        1:1        1:1       0.621 (41,2,4,1,1,1,2,3,0)
    34        2:2        2:2       0.548 (47,4,4,6,1,0,1,4,0)
    35        2:2        3:3   +   0.9 (35,1,2,9,1,0,3,1,0)
    36        2:2        3:3   +   0.462 (24,4,4,1,1,1,2,4,0)
    37        2:2        3:3   +   0.606 (35,3,3,6,1,1,2,3,0)
    38        2:2        2:2       0.84 (44,4,4,7,1,1,2,4,0)
    39        2:2        2:2       0.502 (38,4,4,6,1,0,3,3,0)
    40        2:2        3:3   +   0.553 (33,4,4,3,1,1,3,3,0)
    41        2:2        3:3   +   0.358 (25,4,4,1,1,0,1,4,0)
    42        2:2        3:3   +   0.492 (28,3,4,2,0,1,3,3,0)
    43        2:2        3:3   +   0.628 (31,4,4,3,0,1,2,4,0)
    44        2:2        2:2       0.723 (41,4,4,4,1,0,1,4,0)
    45        2:2        3:3   +   0.562 (31,3,3,2,1,0,3,3,0)
    46        2:2        1:1   +   0.448 (31,4,4,1,1,1,1,4,0)
    47        2:2        3:3   +   0.462 (36,3,3,4,1,1,1,3,0)
    48        2:2        2:2       0.575 (48,4,4,4,0,1,1,4,0)
    49        2:2        2:2       0.636 (40,4,4,6,0,0,1,4,0)
    50        2:2        2:2       0.5 (35,4,4,3,1,1,1,4,0)
    51        2:2        3:3   +   0.661 (29,4,4,3,1,0,3,3,0)
    52        2:2        2:2       0.478 (37,4,4,3,1,1,1,4,0)
    53        2:2        2:2       0.438 (24,4,4,1,1,1,1,4,0)
    54        2:2        2:2       0.616 (42,4,4,3,1,0,1,4,0)
    55        2:2        1:1   +   0.485 (25,3,3,1,1,1,3,1,0)
    56        2:2        2:2       0.584 (45,4,4,3,0,1,2,4,0)
    57        2:2        2:2       0.762 (41,4,4,6,0,1,1,4,0)
    58        2:2        3:3   +   0.481 (36,4,4,3,0,1,2,4,0)
    59        2:2        3:3   +   0.414 (27,4,4,1,1,1,1,4,0)
    60        2:2        2:2       0.864 (45,4,4,7,1,1,1,4,0)
    61        2:2        1:1   +   0.553 (47,2,2,7,1,1,2,4,0)
    62        2:2        3:3   +   0.505 (23,3,3,2,1,0,3,4,0)
    63        2:2        2:2       0.706 (42,4,4,6,1,1,1,3,0)
    64        2:2        1:1   +   0.372 (46,4,4,2,1,0,1,4,0)
    65        2:2        3:3   +   0.432 (32,4,4,2,0,0,2,4,0)
    66        2:2        3:3   +   0.566 (21,4,4,1,1,1,1,3,0)
    67        3:3        2:2   +   0.487 (37,4,4,3,1,0,1,4,0)
    68        3:3        3:3       0.569 (32,2,2,6,1,1,2,3,0)
    69        3:3        3:3       0.608 (30,2,3,7,1,1,3,3,0)
    70        3:3        2:2   +   0.641 (42,4,4,5,0,1,2,4,0)
    71        3:3        3:3       0.689 (25,3,4,3,1,1,3,4,0)
    72        3:3        3:3       0.585 (30,3,4,3,0,1,3,3,0)
    73        3:3        3:3       0.504 (33,3,3,8,1,1,3,4,0)
    74        3:3        3:3       0.724 (29,1,2,5,1,0,1,2,0)
    75        3:3        3:3       0.592 (32,2,4,3,1,1,3,4,0)
    76        3:3        2:2   +   0.484 (33,4,4,3,0,0,2,4,0)
    77        3:3        3:3       0.703 (21,2,3,1,1,0,3,2,0)
    78        3:3        1:1   +   0.474 (38,2,3,3,1,1,2,4,0)
    79        3:3        3:3       0.754 (25,3,3,3,1,1,3,2,0)
    80        3:3        3:3       0.481 (36,4,4,3,0,1,2,4,0)
    81        3:3        3:3       0.546 (33,4,4,5,1,1,3,3,0)
    82        3:3        2:2   +   0.575 (32,4,4,4,1,0,1,4,0)
    83        3:3        3:3       0.633 (29,4,4,2,1,1,3,4,0)
    84        3:3        2:2   +   0.448 (37,4,4,1,0,1,1,4,0)
    85        3:3        3:3       0.678 (31,2,2,4,1,1,3,3,0)
    86        3:3        2:2   +   0.546 (43,4,4,5,1,1,1,4,0)
    87        3:3        3:3       0.454 (37,2,4,4,1,0,2,3,0)
    88        3:3        3:3       0.807 (17,3,4,1,1,1,2,1,0)
    89        3:3        3:3       0.744 (25,2,3,4,1,0,3,2,0)
    90        3:3        2:2   +   0.643 (36,4,4,6,0,1,1,2,1)
    91        3:3        2:2   +   0.603 (33,4,4,2,0,0,1,3,0)
    92        3:3        3:3       0.632 (32,2,4,5,1,1,3,4,0)
    93        3:3        3:3       0.7 (30,2,3,3,1,1,3,3,0)
    94        3:3        2:2   +   0.482 (32,4,4,3,1,0,1,4,0)
