NN1 Output,NN1 Answer,NN2 Output,NN2 Answer,NN3 Output,NN3 Answer
0.21384648,0.2,0.245145064,0.251213246,0.789518108,0.8
0.213797445,0.2,0.245166556,0.251213246,0.789555226,0.8
0.213748583,0.2,0.245187972,0.251213246,0.789592212,0.8
0.213699894,0.2,0.245209312,0.251213246,0.789629068,0.8
0.213651378,0.2,0.245230577,0.251213246,0.789665793,0.8
0.213603034,0.2,0.245251766,0.251213246,0.789702388,0.8
0.213554861,0.2,0.24527288,0.251213246,0.789738853,0.8
0.213506858,0.2,0.245293919,0.251213246,0.78977519,0.8
0.213459026,0.2,0.245314884,0.251213246,0.789811397,0.8
0.213411363,0.2,0.245335774,0.251213246,0.789847477,0.8
0.213363868,0.2,0.245356591,0.251213246,0.789883429,0.8
0.213316542,0.2,0.245377333,0.251213246,0.789919253,0.8
0.213269383,0.2,0.245398002,0.251213246,0.789954951,0.8
0.213222392,0.2,0.245418598,0.251213246,0.789990522,0.8
0.213175567,0.2,0.245439121,0.251213246,0.790025967,0.8
0.213128907,0.2,0.245459572,0.251213246,0.790061287,0.8
0.213082413,0.2,0.245479949,0.251213246,0.790096482,0.8
0.213036084,0.2,0.245500255,0.251213246,0.790131552,0.8
0.212989919,0.2,0.245520489,0.251213246,0.790166498,0.8
0.212943917,0.2,0.245540651,0.251213246,0.79020132,0.8
0.212898078,0.2,0.245560741,0.251213246,0.790236019,0.8
0.212852401,0.2,0.24558076,0.251213246,0.790270595,0.8
0.212806886,0.2,0.245600709,0.251213246,0.790305049,0.8
0.212761533,0.2,0.245620587,0.251213246,0.790339381,0.8
0.21271634,0.2,0.245640394,0.251213246,0.790373591,0.8
0.212671307,0.2,0.245660131,0.251213246,0.79040768,0.8
0.212626433,0.2,0.245679798,0.251213246,0.790441648,0.8
0.212581718,0.2,0.245699396,0.251213246,0.790475496,0.8
0.212537162,0.2,0.245718924,0.251213246,0.790509224,0.8
0.212492764,0.2,0.245738383,0.251213246,0.790542833,0.8
0.212448522,0.2,0.245757773,0.251213246,0.790576323,0.8
0.212404438,0.2,0.245777094,0.251213246,0.790609694,0.8
0.212360509,0.2,0.245796347,0.251213246,0.790642947,0.8
0.212316737,0.2,0.245815532,0.251213246,0.790676082,0.8
0.212273119,0.2,0.245834649,0.251213246,0.7907091,0.8
0.212229655,0.2,0.245853698,0.251213246,0.790742001,0.8
0.212186346,0.2,0.245872679,0.251213246,0.790774786,0.8
0.21214319,0.2,0.245891593,0.251213246,0.790807454,0.8
0.212100187,0.2,0.245910441,0.251213246,0.790840007,0.8
0.212057336,0.2,0.245929221,0.251213246,0.790872444,0.8
0.212014636,0.2,0.245947935,0.251213246,0.790904767,0.8
0.211972088,0.2,0.245966583,0.251213246,0.790936975,0.8
0.211929691,0.2,0.245985164,0.251213246,0.790969069,0.8
0.211887444,0.2,0.24600368,0.251213246,0.79100105,0.8
0.211845346,0.2,0.24602213,0.251213246,0.791032917,0.8
0.211803398,0.2,0.246040515,0.251213246,0.791064672,0.8
0.211761598,0.2,0.246058835,0.251213246,0.791096314,0.8
0.211719946,0.2,0.24607709,0.251213246,0.791127844,0.8
0.211678442,0.2,0.24609528,0.251213246,0.791159262,0.8
0.211637084,0.2,0.246113406,0.251213246,0.791190569,0.8
0.211595873,0.2,0.246131467,0.251213246,0.791221765,0.8
0.211554808,0.2,0.246149465,0.251213246,0.791252851,0.8
0.211513889,0.2,0.246167398,0.251213246,0.791283827,0.8
0.211473114,0.2,0.246185269,0.251213246,0.791314693,0.8
0.211432484,0.2,0.246203076,0.251213246,0.791345449,0.8
0.211391998,0.2,0.246220819,0.251213246,0.791376097,0.8
0.211351655,0.2,0.2462385,0.251213246,0.791406636,0.8
0.211311454,0.2,0.246256119,0.251213246,0.791437068,0.8
0.211271397,0.2,0.246273675,0.251213246,0.791467391,0.8
0.211231481,0.2,0.246291168,0.251213246,0.791497607,0.8
0.211191706,0.2,0.2463086,0.251213246,0.791527716,0.8
0.211152073,0.2,0.24632597,0.251213246,0.791557718,0.8
0.211112579,0.2,0.246343279,0.251213246,0.791587615,0.8
0.211073226,0.2,0.246360526,0.251213246,0.791617405,0.8
0.211034012,0.2,0.246377712,0.251213246,0.79164709,0.8
0.210994936,0.2,0.246394837,0.251213246,0.791676669,0.8
0.210956,0.2,0.246411902,0.251213246,0.791706144,0.8
0.210917201,0.2,0.246428906,0.251213246,0.791735515,0.8
0.210878539,0.2,0.24644585,0.251213246,0.791764782,0.8
0.210840014,0.2,0.246462734,0.251213246,0.791793945,0.8
0.210801626,0.2,0.246479558,0.251213246,0.791823004,0.8
0.210763374,0.2,0.246496322,0.251213246,0.791851961,0.8
0.210725257,0.2,0.246513028,0.251213246,0.791880815,0.8
0.210687275,0.2,0.246529673,0.251213246,0.791909567,0.8
0.210649428,0.2,0.24654626,0.251213246,0.791938218,0.8
0.210611715,0.2,0.246562789,0.251213246,0.791966767,0.8
0.210574135,0.2,0.246579258,0.251213246,0.791995214,0.8
0.210536688,0.2,0.24659567,0.251213246,0.792023561,0.8
0.210499374,0.2,0.246612023,0.251213246,0.792051808,0.8
0.210462193,0.2,0.246628318,0.251213246,0.792079955,0.8
0.210425142,0.2,0.246644556,0.251213246,0.792108001,0.8
0.210388223,0.2,0.246660736,0.251213246,0.792135949,0.8
0.210351435,0.2,0.246676858,0.251213246,0.792163798,0.8
0.210314777,0.2,0.246692924,0.251213246,0.792191548,0.8
0.210278249,0.2,0.246708933,0.251213246,0.7922192,0.8
0.21024185,0.2,0.246724885,0.251213246,0.792246753,0.8
0.21020558,0.2,0.24674078,0.251213246,0.79227421,0.8
0.210169439,0.2,0.246756619,0.251213246,0.792301569,0.8
0.210133425,0.2,0.246772403,0.251213246,0.792328831,0.8
0.21009754,0.2,0.24678813,0.251213246,0.792355997,0.8
0.210061781,0.2,0.246803801,0.251213246,0.792383066,0.8
0.210026149,0.2,0.246819417,0.251213246,0.79241004,0.8
0.209990643,0.2,0.246834978,0.251213246,0.792436918,0.8
0.209955262,0.2,0.246850483,0.251213246,0.792463701,0.8
0.209920007,0.2,0.246865934,0.251213246,0.792490389,0.8
0.209884877,0.2,0.24688133,0.251213246,0.792516982,0.8
0.209849871,0.2,0.246896671,0.251213246,0.792543482,0.8
0.20981499,0.2,0.246911958,0.251213246,0.792569887,0.8
0.209780232,0.2,0.246927191,0.251213246,0.7925962,0.8
0.209745596,0.2,0.24694237,0.251213246,0.792622418,0.8
0.209711084,0.2,0.246957495,0.251213246,0.792648544,0.8
0.209676694,0.2,0.246972567,0.251213246,0.792674578,0.8
0.209642425,0.2,0.246987585,0.251213246,0.792700519,0.8
0.209608278,0.2,0.24700255,0.251213246,0.792726369,0.8
0.209574252,0.2,0.247017462,0.251213246,0.792752127,0.8
0.209540346,0.2,0.247032322,0.251213246,0.792777794,0.8
0.209506561,0.2,0.247047128,0.251213246,0.792803369,0.8
0.209472895,0.2,0.247061882,0.251213246,0.792828855,0.8
0.209439348,0.2,0.247076584,0.251213246,0.79285425,0.8
0.20940592,0.2,0.247091234,0.251213246,0.792879555,0.8
0.20937261,0.2,0.247105832,0.251213246,0.79290477,0.8
0.209339419,0.2,0.247120378,0.251213246,0.792929897,0.8
0.209306345,0.2,0.247134873,0.251213246,0.792954934,0.8
0.209273388,0.2,0.247149316,0.251213246,0.792979882,0.8
0.209240548,0.2,0.247163708,0.251213246,0.793004743,0.8
0.209207824,0.2,0.24717805,0.251213246,0.793029515,0.8
0.209175216,0.2,0.24719234,0.251213246,0.793054199,0.8
0.209142723,0.2,0.24720658,0.251213246,0.793078796,0.8
0.209110346,0.2,0.247220769,0.251213246,0.793103306,0.8
0.209078083,0.2,0.247234908,0.251213246,0.793127729,0.8
0.209045934,0.2,0.247248997,0.251213246,0.793152066,0.8
0.2090139,0.2,0.247263037,0.251213246,0.793176317,0.8
0.208981978,0.2,0.247277026,0.251213246,0.793200481,0.8
0.20895017,0.2,0.247290966,0.251213246,0.79322456,0.8
0.208918475,0.2,0.247304856,0.251213246,0.793248554,0.8
0.208886891,0.2,0.247318698,0.251213246,0.793272463,0.8
0.20885542,0.2,0.24733249,0.251213246,0.793296287,0.8
0.20882406,0.2,0.247346233,0.251213246,0.793320027,0.8
0.208792811,0.2,0.247359928,0.251213246,0.793343683,0.8
0.208761672,0.2,0.247373574,0.251213246,0.793367255,0.8
0.208730644,0.2,0.247387172,0.251213246,0.793390743,0.8
0.208699726,0.2,0.247400722,0.251213246,0.793414148,0.8
0.208668918,0.2,0.247414224,0.251213246,0.793437471,0.8
0.208638218,0.2,0.247427678,0.251213246,0.793460711,0.8
0.208607627,0.2,0.247441084,0.251213246,0.793483868,0.8
0.208577145,0.2,0.247454443,0.251213246,0.793506944,0.8
0.20854677,0.2,0.247467754,0.251213246,0.793529938,0.8
0.208516503,0.2,0.247481019,0.251213246,0.79355285,0.8
0.208486343,0.2,0.247494236,0.251213246,0.793575681,0.8
0.20845629,0.2,0.247507407,0.251213246,0.793598432,0.8
0.208426344,0.2,0.247520531,0.251213246,0.793621102,0.8
0.208396503,0.2,0.247533608,0.251213246,0.793643691,0.8
0.208366768,0.2,0.247546639,0.251213246,0.793666201,0.8
0.208337139,0.2,0.247559624,0.251213246,0.793688631,0.8
0.208307614,0.2,0.247572563,0.251213246,0.793710981,0.8
0.208278194,0.2,0.247585456,0.251213246,0.793733252,0.8
0.208248878,0.2,0.247598304,0.251213246,0.793755445,0.8
0.208219666,0.2,0.247611106,0.251213246,0.793777559,0.8
0.208190558,0.2,0.247623863,0.251213246,0.793799594,0.8
0.208161552,0.2,0.247636574,0.251213246,0.793821552,0.8
0.208132649,0.2,0.247649241,0.251213246,0.793843431,0.8
0.208103849,0.2,0.247661862,0.251213246,0.793865234,0.8
0.20807515,0.2,0.247674439,0.251213246,0.793886959,0.8
0.208046553,0.2,0.247686971,0.251213246,0.793908607,0.8
0.208018058,0.2,0.247699459,0.251213246,0.793930178,0.8
0.207989663,0.2,0.247711903,0.251213246,0.793951673,0.8
0.207961369,0.2,0.247724303,0.251213246,0.793973092,0.8
0.207933175,0.2,0.247736659,0.251213246,0.793994435,0.8
0.207905081,0.2,0.247748971,0.251213246,0.794015703,0.8
0.207877087,0.2,0.247761239,0.251213246,0.794036895,0.8
0.207849191,0.2,0.247773464,0.251213246,0.794058012,0.8
0.207821395,0.2,0.247785646,0.251213246,0.794079055,0.8
0.207793696,0.2,0.247797784,0.251213246,0.794100023,0.8
0.207766096,0.2,0.24780988,0.251213246,0.794120916,0.8
0.207738594,0.2,0.247821932,0.251213246,0.794141736,0.8
0.207711189,0.2,0.247833942,0.251213246,0.794162482,0.8
0.207683881,0.2,0.24784591,0.251213246,0.794183154,0.8
0.20765667,0.2,0.247857835,0.251213246,0.794203753,0.8
0.207629555,0.2,0.247869718,0.251213246,0.79422428,0.8
0.207602536,0.2,0.247881558,0.251213246,0.794244733,0.8
0.207575613,0.2,0.247893357,0.251213246,0.794265114,0.8
0.207548785,0.2,0.247905114,0.251213246,0.794285423,0.8
0.207522053,0.2,0.24791683,0.251213246,0.794305661,0.8
0.207495414,0.2,0.247928503,0.251213246,0.794325826,0.8
0.207468871,0.2,0.247940136,0.251213246,0.79434592,0.8
0.207442421,0.2,0.247951727,0.251213246,0.794365943,0.8
0.207416065,0.2,0.247963278,0.251213246,0.794385895,0.8
0.207389802,0.2,0.247974787,0.251213246,0.794405776,0.8
0.207363632,0.2,0.247986256,0.251213246,0.794425587,0.8
0.207337555,0.2,0.247997684,0.251213246,0.794445328,0.8
0.20731157,0.2,0.248009071,0.251213246,0.794464998,0.8
0.207285678,0.2,0.248020419,0.251213246,0.7944846,0.8
0.207259877,0.2,0.248031726,0.251213246,0.794504131,0.8
0.207234167,0.2,0.248042993,0.251213246,0.794523594,0.8
0.207208548,0.2,0.24805422,0.251213246,0.794542988,0.8
0.20718302,0.2,0.248065407,0.251213246,0.794562313,0.8
0.207157583,0.2,0.248076555,0.251213246,0.794581569,0.8
0.207132236,0.2,0.248087663,0.251213246,0.794600757,0.8
0.207106978,0.2,0.248098732,0.251213246,0.794619878,0.8
0.20708181,0.2,0.248109761,0.251213246,0.794638931,0.8
0.207056731,0.2,0.248120752,0.251213246,0.794657916,0.8
0.20703174,0.2,0.248131704,0.251213246,0.794676834,0.8
0.207006839,0.2,0.248142617,0.251213246,0.794695685,0.8
0.206982025,0.2,0.248153491,0.251213246,0.794714469,0.8
0.206957299,0.2,0.248164327,0.251213246,0.794733187,0.8
0.206932661,0.2,0.248175124,0.251213246,0.794751838,0.8
0.20690811,0.2,0.248185883,0.251213246,0.794770424,0.8
0.206883647,0.2,0.248196604,0.251213246,0.794788943,0.8
0.206859269,0.2,0.248207287,0.251213246,0.794807397,0.8
0.206834978,0.2,0.248217933,0.251213246,0.794825786,0.8
0.206810773,0.2,0.24822854,0.251213246,0.794844109,0.8
0.206786654,0.2,0.24823911,0.251213246,0.794862368,0.8
0.20676262,0.2,0.248249643,0.251213246,0.794880562,0.8
0.206738672,0.2,0.248260138,0.251213246,0.794898692,0.8
0.206714808,0.2,0.248270596,0.251213246,0.794916757,0.8
0.206691028,0.2,0.248281017,0.251213246,0.794934758,0.8
0.206667333,0.2,0.248291401,0.251213246,0.794952696,0.8
0.206643722,0.2,0.248301748,0.251213246,0.79497057,0.8
0.206620194,0.2,0.248312059,0.251213246,0.794988381,0.8
0.20659675,0.2,0.248322333,0.251213246,0.795006128,0.8
0.206573389,0.2,0.248332571,0.251213246,0.795023813,0.8
0.20655011,0.2,0.248342773,0.251213246,0.795041436,0.8
0.206526914,0.2,0.248352938,0.251213246,0.795058995,0.8
0.2065038,0.2,0.248363067,0.251213246,0.795076493,0.8
0.206480768,0.2,0.248373161,0.251213246,0.795093929,0.8
0.206457817,0.2,0.248383219,0.251213246,0.795111303,0.8
0.206434948,0.2,0.248393241,0.251213246,0.795128615,0.8
0.20641216,0.2,0.248403227,0.251213246,0.795145866,0.8
0.206389452,0.2,0.248413179,0.251213246,0.795163056,0.8
0.206366825,0.2,0.248423095,0.251213246,0.795180186,0.8
0.206344278,0.2,0.248432976,0.251213246,0.795197254,0.8
0.206321811,0.2,0.248442822,0.251213246,0.795214262,0.8
0.206299423,0.2,0.248452633,0.251213246,0.79523121,0.8
0.206277115,0.2,0.248462409,0.251213246,0.795248098,0.8
0.206254885,0.2,0.248472151,0.251213246,0.795264926,0.8
0.206232734,0.2,0.248481858,0.251213246,0.795281694,0.8
0.206210662,0.2,0.248491531,0.251213246,0.795298403,0.8
0.206188668,0.2,0.24850117,0.251213246,0.795315053,0.8
0.206166752,0.2,0.248510774,0.251213246,0.795331644,0.8
0.206144914,0.2,0.248520344,0.251213246,0.795348176,0.8
0.206123152,0.2,0.248529881,0.251213246,0.79536465,0.8
0.206101468,0.2,0.248539384,0.251213246,0.795381065,0.8
0.206079861,0.2,0.248548853,0.251213246,0.795397422,0.8
0.20605833,0.2,0.248558288,0.251213246,0.795413721,0.8
0.206036876,0.2,0.248567691,0.251213246,0.795429963,0.8
0.206015497,0.2,0.248577059,0.251213246,0.795446147,0.8
0.205994194,0.2,0.248586395,0.251213246,0.795462273,0.8
0.205972967,0.2,0.248595698,0.251213246,0.795478343,0.8
0.205951814,0.2,0.248604967,0.251213246,0.795494356,0.8
0.205930737,0.2,0.248614204,0.251213246,0.795510312,0.8
0.205909734,0.2,0.248623408,0.251213246,0.795526211,0.8
0.205888806,0.2,0.24863258,0.251213246,0.795542054,0.8
0.205867952,0.2,0.248641719,0.251213246,0.795557841,0.8
0.205847171,0.2,0.248650826,0.251213246,0.795573572,0.8
0.205826465,0.2,0.2486599,0.251213246,0.795589248,0.8
0.205805831,0.2,0.248668943,0.251213246,0.795604868,0.8
0.205785271,0.2,0.248677953,0.251213246,0.795620432,0.8
0.205764783,0.2,0.248686931,0.251213246,0.795635942,0.8
0.205744368,0.2,0.248695878,0.251213246,0.795651396,0.8
0.205724025,0.2,0.248704793,0.251213246,0.795666796,0.8
0.205703755,0.2,0.248713676,0.251213246,0.795682141,0.8
0.205683556,0.2,0.248722528,0.251213246,0.795697432,0.8
0.205663428,0.2,0.248731348,0.251213246,0.795712669,0.8
0.205643372,0.2,0.248740138,0.251213246,0.795727852,0.8
0.205623387,0.2,0.248748896,0.251213246,0.795742981,0.8
0.205603473,0.2,0.248757623,0.251213246,0.795758056,0.8
0.205583629,0.2,0.248766319,0.251213246,0.795773078,0.8
0.205563856,0.2,0.248774985,0.251213246,0.795788047,0.8
0.205544152,0.2,0.248783619,0.251213246,0.795802963,0.8
0.205524518,0.2,0.248792224,0.251213246,0.795817826,0.8
0.205504954,0.2,0.248800797,0.251213246,0.795832637,0.8
0.205485459,0.2,0.248809341,0.251213246,0.795847395,0.8
0.205466034,0.2,0.248817854,0.251213246,0.7958621,0.8
0.205446677,0.2,0.248826337,0.251213246,0.795876754,0.8
0.205427388,0.2,0.248834789,0.251213246,0.795891356,0.8
0.205408168,0.2,0.248843212,0.251213246,0.795905906,0.8
0.205389016,0.2,0.248851606,0.251213246,0.795920404,0.8
0.205369931,0.2,0.248859969,0.251213246,0.795934851,0.8
0.205350915,0.2,0.248868303,0.251213246,0.795949248,0.8
0.205331965,0.2,0.248876607,0.251213246,0.795963593,0.8
0.205313083,0.2,0.248884882,0.251213246,0.795977887,0.8
0.205294268,0.2,0.248893127,0.251213246,0.79599213,0.8
0.205275519,0.2,0.248901344,0.251213246,0.796006324,0.8
0.205256837,0.2,0.248909531,0.251213246,0.796020466,0.8
0.20523822,0.2,0.248917689,0.251213246,0.796034559,0.8
0.20521967,0.2,0.248925819,0.251213246,0.796048602,0.8
0.205201185,0.2,0.248933919,0.251213246,0.796062595,0.8
0.205182766,0.2,0.248941991,0.251213246,0.796076539,0.8
0.205164412,0.2,0.248950034,0.251213246,0.796090433,0.8
0.205146123,0.2,0.248958049,0.251213246,0.796104278,0.8
0.205127899,0.2,0.248966036,0.251213246,0.796118074,0.8
0.20510974,0.2,0.248973994,0.251213246,0.796131822,0.8
0.205091644,0.2,0.248981924,0.251213246,0.79614552,0.8
0.205073613,0.2,0.248989826,0.251213246,0.79615917,0.8
0.205055646,0.2,0.2489977,0.251213246,0.796172772,0.8
0.205037742,0.2,0.249005546,0.251213246,0.796186325,0.8
0.205019902,0.2,0.249013364,0.251213246,0.796199831,0.8
0.205002125,0.2,0.249021154,0.251213246,0.796213288,0.8
0.20498441,0.2,0.249028917,0.251213246,0.796226698,0.8
0.204966759,0.2,0.249036653,0.251213246,0.796240061,0.8
0.20494917,0.2,0.249044361,0.251213246,0.796253376,0.8
0.204931643,0.2,0.249052042,0.251213246,0.796266644,0.8
0.204914179,0.2,0.249059695,0.251213246,0.796279865,0.8
0.204896776,0.2,0.249067322,0.251213246,0.796293039,0.8
0.204879435,0.2,0.249074921,0.251213246,0.796306167,0.8
0.204862155,0.2,0.249082494,0.251213246,0.796319248,0.8
0.204844937,0.2,0.249090039,0.251213246,0.796332282,0.8
0.204827779,0.2,0.249097558,0.251213246,0.796345271,0.8
0.204810682,0.2,0.249105051,0.251213246,0.796358214,0.8
0.204793646,0.2,0.249112517,0.251213246,0.79637111,0.8
0.20477667,0.2,0.249119956,0.251213246,0.796383961,0.8
0.204759754,0.2,0.249127369,0.251213246,0.796396767,0.8
0.204742899,0.2,0.249134756,0.251213246,0.796409527,0.8
0.204726102,0.2,0.249142117,0.251213246,0.796422242,0.8
0.204709366,0.2,0.249149451,0.251213246,0.796434912,0.8
0.204692688,0.2,0.24915676,0.251213246,0.796447537,0.8
0.20467607,0.2,0.249164043,0.251213246,0.796460118,0.8
0.20465951,0.2,0.2491713,0.251213246,0.796472654,0.8
0.204643009,0.2,0.249178531,0.251213246,0.796485145,0.8
0.204626567,0.2,0.249185736,0.251213246,0.796497593,0.8
0.204610183,0.2,0.249192916,0.251213246,0.796509996,0.8
0.204593857,0.2,0.249200071,0.251213246,0.796522355,0.8
0.204577588,0.2,0.249207201,0.251213246,0.79653467,0.8
0.204561377,0.2,0.249214305,0.251213246,0.796546942,0.8
0.204545224,0.2,0.249221384,0.251213246,0.796559171,0.8
0.204529128,0.2,0.249228437,0.251213246,0.796571356,0.8
0.204513089,0.2,0.249235466,0.251213246,0.796583498,0.8
0.204497106,0.2,0.24924247,0.251213246,0.796595597,0.8
0.204481181,0.2,0.24924945,0.251213246,0.796607653,0.8
0.204465311,0.2,0.249256404,0.251213246,0.796619666,0.8
0.204449498,0.2,0.249263334,0.251213246,0.796631637,0.8
0.204433741,0.2,0.249270239,0.251213246,0.796643566,0.8
0.20441804,0.2,0.24927712,0.251213246,0.796655452,0.8
0.204402394,0.2,0.249283976,0.251213246,0.796667296,0.8
0.204386804,0.2,0.249290809,0.251213246,0.796679098,0.8
0.204371268,0.2,0.249297617,0.251213246,0.796690859,0.8
0.204355788,0.2,0.249304401,0.251213246,0.796702577,0.8
0.204340363,0.2,0.24931116,0.251213246,0.796714255,0.8
0.204324992,0.2,0.249317896,0.251213246,0.796725891,0.8
0.204309676,0.2,0.249324608,0.251213246,0.796737485,0.8
0.204294414,0.2,0.249331297,0.251213246,0.796749039,0.8
0.204279206,0.2,0.249337961,0.251213246,0.796760552,0.8
0.204264052,0.2,0.249344602,0.251213246,0.796772024,0.8
0.204248952,0.2,0.24935122,0.251213246,0.796783455,0.8
0.204233905,0.2,0.249357814,0.251213246,0.796794846,0.8
0.204218911,0.2,0.249364385,0.251213246,0.796806196,0.8
0.20420397,0.2,0.249370932,0.251213246,0.796817507,0.8
0.204189083,0.2,0.249377456,0.251213246,0.796828777,0.8
0.204174248,0.2,0.249383958,0.251213246,0.796840007,0.8
0.204159465,0.2,0.249390436,0.251213246,0.796851198,0.8
0.204144735,0.2,0.249396891,0.251213246,0.796862349,0.8
0.204130058,0.2,0.249403323,0.251213246,0.79687346,0.8
0.204115432,0.2,0.249409733,0.251213246,0.796884532,0.8
0.204100857,0.2,0.24941612,0.251213246,0.796895565,0.8
0.204086335,0.2,0.249422484,0.251213246,0.796906559,0.8
0.204071864,0.2,0.249428826,0.251213246,0.796917514,0.8
0.204057444,0.2,0.249435145,0.251213246,0.79692843,0.8
0.204043075,0.2,0.249441442,0.251213246,0.796939307,0.8
0.204028757,0.2,0.249447716,0.251213246,0.796950146,0.8
0.20401449,0.2,0.249453969,0.251213246,0.796960947,0.8
0.204000274,0.2,0.249460199,0.251213246,0.796971709,0.8
0.203986107,0.2,0.249466407,0.251213246,0.796982433,0.8
0.203971991,0.2,0.249472593,0.251213246,0.79699312,0.8
0.203957925,0.2,0.249478757,0.251213246,0.797003768,0.8
0.203943909,0.2,0.2494849,0.251213246,0.797014379,0.8
0.203929942,0.2,0.24949102,0.251213246,0.797024952,0.8
0.203916025,0.2,0.249497119,0.251213246,0.797035487,0.8
0.203902157,0.2,0.249503197,0.251213246,0.797045986,0.8
0.203888338,0.2,0.249509253,0.251213246,0.797056447,0.8
0.203874568,0.2,0.249515287,0.251213246,0.797066871,0.8
0.203860847,0.2,0.2495213,0.251213246,0.797077258,0.8
0.203847174,0.2,0.249527292,0.251213246,0.797087608,0.8
0.20383355,0.2,0.249533262,0.251213246,0.797097922,0.8
0.203819974,0.2,0.249539212,0.251213246,0.797108199,0.8
0.203806447,0.2,0.24954514,0.251213246,0.79711844,0.8
0.203792967,0.2,0.249551047,0.251213246,0.797128645,0.8
0.203779535,0.2,0.249556934,0.251213246,0.797138813,0.8
0.20376615,0.2,0.249562799,0.251213246,0.797148946,0.8
0.203752813,0.2,0.249568644,0.251213246,0.797159042,0.8
0.203739523,0.2,0.249574468,0.251213246,0.797169103,0.8
0.20372628,0.2,0.249580272,0.251213246,0.797179128,0.8
0.203713084,0.2,0.249586055,0.251213246,0.797189118,0.8
0.203699935,0.2,0.249591817,0.251213246,0.797199072,0.8
0.203686832,0.2,0.249597559,0.251213246,0.797208991,0.8
0.203673776,0.2,0.249603281,0.251213246,0.797218875,0.8
0.203660766,0.2,0.249608982,0.251213246,0.797228724,0.8
0.203647802,0.2,0.249614663,0.251213246,0.797238538,0.8
0.203634883,0.2,0.249620325,0.251213246,0.797248317,0.8
0.203622011,0.2,0.249625966,0.251213246,0.797258062,0.8
0.203609184,0.2,0.249631587,0.251213246,0.797267772,0.8
0.203596403,0.2,0.249637188,0.251213246,0.797277447,0.8
0.203583667,0.2,0.249642769,0.251213246,0.797287089,0.8
0.203570976,0.2,0.249648331,0.251213246,0.797296696,0.8
0.20355833,0.2,0.249653873,0.251213246,0.797306269,0.8
0.203545729,0.2,0.249659395,0.251213246,0.797315809,0.8
0.203533172,0.2,0.249664898,0.251213246,0.797325314,0.8
0.20352066,0.2,0.249670381,0.251213246,0.797334786,0.8
0.203508192,0.2,0.249675845,0.251213246,0.797344225,0.8
0.203495769,0.2,0.249681289,0.251213246,0.79735363,0.8
0.203483389,0.2,0.249686714,0.251213246,0.797363001,0.8
0.203471053,0.2,0.24969212,0.251213246,0.79737234,0.8
0.203458761,0.2,0.249697507,0.251213246,0.797381645,0.8
0.203446512,0.2,0.249702875,0.251213246,0.797390918,0.8
0.203434307,0.2,0.249708224,0.251213246,0.797400157,0.8
0.203422145,0.2,0.249713553,0.251213246,0.797409364,0.8
0.203410026,0.2,0.249718864,0.251213246,0.797418539,0.8
0.20339795,0.2,0.249724157,0.251213246,0.79742768,0.8
0.203385917,0.2,0.24972943,0.251213246,0.79743679,0.8
0.203373926,0.2,0.249734685,0.251213246,0.797445867,0.8
0.203361978,0.2,0.249739921,0.251213246,0.797454912,0.8
0.203350072,0.2,0.249745138,0.251213246,0.797463925,0.8
0.203338208,0.2,0.249750337,0.251213246,0.797472906,0.8
0.203326387,0.2,0.249755518,0.251213246,0.797481855,0.8
0.203314607,0.2,0.24976068,0.251213246,0.797490773,0.8
0.203302869,0.2,0.249765824,0.251213246,0.797499659,0.8
0.203291172,0.2,0.24977095,0.251213246,0.797508514,0.8
0.203279517,0.2,0.249776058,0.251213246,0.797517337,0.8
0.203267903,0.2,0.249781147,0.251213246,0.797526129,0.8
0.20325633,0.2,0.249786219,0.251213246,0.797534889,0.8
0.203244799,0.2,0.249791272,0.251213246,0.797543619,0.8
0.203233308,0.2,0.249796308,0.251213246,0.797552318,0.8
0.203221857,0.2,0.249801326,0.251213246,0.797560986,0.8
0.203210448,0.2,0.249806326,0.251213246,0.797569623,0.8
0.203199078,0.2,0.249811308,0.251213246,0.79757823,0.8
0.203187749,0.2,0.249816273,0.251213246,0.797586807,0.8
0.203176461,0.2,0.24982122,0.251213246,0.797595352,0.8
0.203165212,0.2,0.24982615,0.251213246,0.797603868,0.8
0.203154003,0.2,0.249831062,0.251213246,0.797612354,0.8
0.203142833,0.2,0.249835957,0.251213246,0.797620809,0.8
0.203131703,0.2,0.249840834,0.251213246,0.797629235,0.8
0.203120613,0.2,0.249845694,0.251213246,0.79763763,0.8
0.203109562,0.2,0.249850537,0.251213246,0.797645996,0.8
0.20309855,0.2,0.249855363,0.251213246,0.797654332,0.8
0.203087577,0.2,0.249860172,0.251213246,0.797662639,0.8
0.203076643,0.2,0.249864964,0.251213246,0.797670917,0.8
0.203065747,0.2,0.249869738,0.251213246,0.797679165,0.8
0.203054891,0.2,0.249874496,0.251213246,0.797687384,0.8
0.203044072,0.2,0.249879237,0.251213246,0.797695573,0.8
0.203033292,0.2,0.249883961,0.251213246,0.797703734,0.8
0.20302255,0.2,0.249888669,0.251213246,0.797711866,0.8
0.203011846,0.2,0.24989336,0.251213246,0.797719969,0.8
0.20300118,0.2,0.249898034,0.251213246,0.797728043,0.8
0.202990552,0.2,0.249902691,0.251213246,0.797736089,0.8
0.202979962,0.2,0.249907332,0.251213246,0.797744106,0.8
0.202969409,0.2,0.249911957,0.251213246,0.797752095,0.8
0.202958893,0.2,0.249916565,0.251213246,0.797760056,0.8
