NN1 Output,NN1 Answer,NN2 Output,NN2 Answer,NN3 Output,NN3 Answer
0.227026889,0.2,0.224804988,0.251213246,0.799176869,0.8
0.227026594,0.2,0.224805345,0.251213246,0.799176899,0.8
0.227026299,0.2,0.224805701,0.251213246,0.79917693,0.8
0.227026003,0.2,0.224806058,0.251213246,0.799176961,0.8
0.227025708,0.2,0.224806415,0.251213246,0.799176991,0.8
0.227025413,0.2,0.224806772,0.251213246,0.799177022,0.8
0.227025117,0.2,0.224807129,0.251213246,0.799177053,0.8
0.227024822,0.2,0.224807486,0.251213246,0.799177083,0.8
0.227024527,0.2,0.224807843,0.251213246,0.799177114,0.8
0.227024231,0.2,0.2248082,0.251213246,0.799177144,0.8
0.227023936,0.2,0.224808557,0.251213246,0.799177175,0.8
0.22702364,0.2,0.224808915,0.251213246,0.799177206,0.8
0.227023344,0.2,0.224809272,0.251213246,0.799177236,0.8
0.227023049,0.2,0.224809629,0.251213246,0.799177267,0.8
0.227022753,0.2,0.224809987,0.251213246,0.799177297,0.8
0.227022457,0.2,0.224810344,0.251213246,0.799177328,0.8
0.227022161,0.2,0.224810702,0.251213246,0.799177359,0.8
0.227021866,0.2,0.22481106,0.251213246,0.799177389,0.8
0.22702157,0.2,0.224811417,0.251213246,0.79917742,0.8
0.227021274,0.2,0.224811775,0.251213246,0.79917745,0.8
0.227020978,0.2,0.224812133,0.251213246,0.799177481,0.8
0.227020682,0.2,0.224812491,0.251213246,0.799177512,0.8
0.227020386,0.2,0.224812849,0.251213246,0.799177542,0.8
0.22702009,0.2,0.224813207,0.251213246,0.799177573,0.8
0.227019794,0.2,0.224813565,0.251213246,0.799177603,0.8
0.227019497,0.2,0.224813923,0.251213246,0.799177634,0.8
0.227019201,0.2,0.224814281,0.251213246,0.799177665,0.8
0.227018905,0.2,0.224814639,0.251213246,0.799177695,0.8
0.227018609,0.2,0.224814997,0.251213246,0.799177726,0.8
0.227018312,0.2,0.224815356,0.251213246,0.799177756,0.8
0.227018016,0.2,0.224815714,0.251213246,0.799177787,0.8
0.22701772,0.2,0.224816072,0.251213246,0.799177817,0.8
0.227017423,0.2,0.224816431,0.251213246,0.799177848,0.8
0.227017127,0.2,0.22481679,0.251213246,0.799177879,0.8
0.22701683,0.2,0.224817148,0.251213246,0.799177909,0.8
0.227016533,0.2,0.224817507,0.251213246,0.79917794,0.8
0.227016237,0.2,0.224817866,0.251213246,0.79917797,0.8
0.22701594,0.2,0.224818224,0.251213246,0.799178001,0.8
0.227015643,0.2,0.224818583,0.251213246,0.799178031,0.8
0.227015347,0.2,0.224818942,0.251213246,0.799178062,0.8
0.22701505,0.2,0.224819301,0.251213246,0.799178092,0.8
0.227014753,0.2,0.22481966,0.251213246,0.799178123,0.8
0.227014456,0.2,0.224820019,0.251213246,0.799178154,0.8
0.227014159,0.2,0.224820379,0.251213246,0.799178184,0.8
0.227013862,0.2,0.224820738,0.251213246,0.799178215,0.8
0.227013565,0.2,0.224821097,0.251213246,0.799178245,0.8
0.227013268,0.2,0.224821457,0.251213246,0.799178276,0.8
0.227012971,0.2,0.224821816,0.251213246,0.799178306,0.8
0.227012674,0.2,0.224822175,0.251213246,0.799178337,0.8
0.227012377,0.2,0.224822535,0.251213246,0.799178367,0.8
0.22701208,0.2,0.224822895,0.251213246,0.799178398,0.8
0.227011782,0.2,0.224823254,0.251213246,0.799178429,0.8
0.227011485,0.2,0.224823614,0.251213246,0.799178459,0.8
0.227011188,0.2,0.224823974,0.251213246,0.79917849,0.8
0.22701089,0.2,0.224824334,0.251213246,0.79917852,0.8
0.227010593,0.2,0.224824693,0.251213246,0.799178551,0.8
0.227010295,0.2,0.224825053,0.251213246,0.799178581,0.8
0.227009998,0.2,0.224825413,0.251213246,0.799178612,0.8
0.2270097,0.2,0.224825774,0.251213246,0.799178642,0.8
0.227009403,0.2,0.224826134,0.251213246,0.799178673,0.8
0.227009105,0.2,0.224826494,0.251213246,0.799178703,0.8
0.227008807,0.2,0.224826854,0.251213246,0.799178734,0.8
0.227008509,0.2,0.224827214,0.251213246,0.799178764,0.8
0.227008212,0.2,0.224827575,0.251213246,0.799178795,0.8
0.227007914,0.2,0.224827935,0.251213246,0.799178825,0.8
0.227007616,0.2,0.224828296,0.251213246,0.799178856,0.8
0.227007318,0.2,0.224828656,0.251213246,0.799178886,0.8
0.22700702,0.2,0.224829017,0.251213246,0.799178917,0.8
0.227006722,0.2,0.224829378,0.251213246,0.799178947,0.8
0.227006424,0.2,0.224829738,0.251213246,0.799178978,0.8
0.227006126,0.2,0.224830099,0.251213246,0.799179008,0.8
0.227005828,0.2,0.22483046,0.251213246,0.799179039,0.8
0.22700553,0.2,0.224830821,0.251213246,0.799179069,0.8
0.227005231,0.2,0.224831182,0.251213246,0.7991791,0.8
0.227004933,0.2,0.224831543,0.251213246,0.79917913,0.8
0.227004635,0.2,0.224831904,0.251213246,0.799179161,0.8
0.227004337,0.2,0.224832265,0.251213246,0.799179191,0.8
0.227004038,0.2,0.224832627,0.251213246,0.799179222,0.8
0.22700374,0.2,0.224832988,0.251213246,0.799179252,0.8
0.227003441,0.2,0.224833349,0.251213246,0.799179283,0.8
0.227003143,0.2,0.224833711,0.251213246,0.799179313,0.8
0.227002844,0.2,0.224834072,0.251213246,0.799179344,0.8
0.227002546,0.2,0.224834434,0.251213246,0.799179374,0.8
0.227002247,0.2,0.224834795,0.251213246,0.799179405,0.8
0.227001948,0.2,0.224835157,0.251213246,0.799179435,0.8
0.22700165,0.2,0.224835519,0.251213246,0.799179466,0.8
0.227001351,0.2,0.22483588,0.251213246,0.799179496,0.8
0.227001052,0.2,0.224836242,0.251213246,0.799179527,0.8
0.227000753,0.2,0.224836604,0.251213246,0.799179557,0.8
0.227000454,0.2,0.224836966,0.251213246,0.799179588,0.8
0.227000155,0.2,0.224837328,0.251213246,0.799179618,0.8
0.226999856,0.2,0.22483769,0.251213246,0.799179649,0.8
0.226999557,0.2,0.224838052,0.251213246,0.799179679,0.8
0.226999258,0.2,0.224838415,0.251213246,0.79917971,0.8
0.226998959,0.2,0.224838777,0.251213246,0.79917974,0.8
0.22699866,0.2,0.224839139,0.251213246,0.799179771,0.8
0.226998361,0.2,0.224839502,0.251213246,0.799179801,0.8
0.226998061,0.2,0.224839864,0.251213246,0.799179831,0.8
0.226997762,0.2,0.224840227,0.251213246,0.799179862,0.8
0.226997463,0.2,0.224840589,0.251213246,0.799179892,0.8
0.226997163,0.2,0.224840952,0.251213246,0.799179923,0.8
0.226996864,0.2,0.224841314,0.251213246,0.799179953,0.8
0.226996564,0.2,0.224841677,0.251213246,0.799179984,0.8
0.226996265,0.2,0.22484204,0.251213246,0.799180014,0.8
0.226995965,0.2,0.224842403,0.251213246,0.799180045,0.8
0.226995666,0.2,0.224842766,0.251213246,0.799180075,0.8
0.226995366,0.2,0.224843129,0.251213246,0.799180106,0.8
0.226995066,0.2,0.224843492,0.251213246,0.799180136,0.8
0.226994767,0.2,0.224843855,0.251213246,0.799180166,0.8
0.226994467,0.2,0.224844218,0.251213246,0.799180197,0.8
0.226994167,0.2,0.224844581,0.251213246,0.799180227,0.8
0.226993867,0.2,0.224844945,0.251213246,0.799180258,0.8
0.226993567,0.2,0.224845308,0.251213246,0.799180288,0.8
0.226993267,0.2,0.224845672,0.251213246,0.799180319,0.8
0.226992967,0.2,0.224846035,0.251213246,0.799180349,0.8
0.226992667,0.2,0.224846399,0.251213246,0.79918038,0.8
0.226992367,0.2,0.224846762,0.251213246,0.79918041,0.8
0.226992067,0.2,0.224847126,0.251213246,0.79918044,0.8
0.226991767,0.2,0.22484749,0.251213246,0.799180471,0.8
0.226991467,0.2,0.224847853,0.251213246,0.799180501,0.8
0.226991167,0.2,0.224848217,0.251213246,0.799180532,0.8
0.226990866,0.2,0.224848581,0.251213246,0.799180562,0.8
0.226990566,0.2,0.224848945,0.251213246,0.799180593,0.8
0.226990266,0.2,0.224849309,0.251213246,0.799180623,0.8
0.226989965,0.2,0.224849673,0.251213246,0.799180653,0.8
0.226989665,0.2,0.224850038,0.251213246,0.799180684,0.8
0.226989364,0.2,0.224850402,0.251213246,0.799180714,0.8
0.226989064,0.2,0.224850766,0.251213246,0.799180745,0.8
0.226988763,0.2,0.22485113,0.251213246,0.799180775,0.8
0.226988462,0.2,0.224851495,0.251213246,0.799180805,0.8
0.226988162,0.2,0.224851859,0.251213246,0.799180836,0.8
0.226987861,0.2,0.224852224,0.251213246,0.799180866,0.8
0.22698756,0.2,0.224852589,0.251213246,0.799180897,0.8
0.226987259,0.2,0.224852953,0.251213246,0.799180927,0.8
0.226986958,0.2,0.224853318,0.251213246,0.799180957,0.8
0.226986657,0.2,0.224853683,0.251213246,0.799180988,0.8
0.226986357,0.2,0.224854048,0.251213246,0.799181018,0.8
0.226986056,0.2,0.224854413,0.251213246,0.799181049,0.8
0.226985754,0.2,0.224854777,0.251213246,0.799181079,0.8
0.226985453,0.2,0.224855143,0.251213246,0.799181109,0.8
0.226985152,0.2,0.224855508,0.251213246,0.79918114,0.8
0.226984851,0.2,0.224855873,0.251213246,0.79918117,0.8
0.22698455,0.2,0.224856238,0.251213246,0.799181201,0.8
0.226984249,0.2,0.224856603,0.251213246,0.799181231,0.8
0.226983947,0.2,0.224856969,0.251213246,0.799181261,0.8
0.226983646,0.2,0.224857334,0.251213246,0.799181292,0.8
0.226983345,0.2,0.2248577,0.251213246,0.799181322,0.8
0.226983043,0.2,0.224858065,0.251213246,0.799181352,0.8
0.226982742,0.2,0.224858431,0.251213246,0.799181383,0.8
0.22698244,0.2,0.224858796,0.251213246,0.799181413,0.8
0.226982138,0.2,0.224859162,0.251213246,0.799181444,0.8
0.226981837,0.2,0.224859528,0.251213246,0.799181474,0.8
0.226981535,0.2,0.224859894,0.251213246,0.799181504,0.8
0.226981233,0.2,0.22486026,0.251213246,0.799181535,0.8
0.226980932,0.2,0.224860626,0.251213246,0.799181565,0.8
0.22698063,0.2,0.224860992,0.251213246,0.799181595,0.8
0.226980328,0.2,0.224861358,0.251213246,0.799181626,0.8
0.226980026,0.2,0.224861724,0.251213246,0.799181656,0.8
0.226979724,0.2,0.22486209,0.251213246,0.799181687,0.8
0.226979422,0.2,0.224862456,0.251213246,0.799181717,0.8
0.22697912,0.2,0.224862823,0.251213246,0.799181747,0.8
0.226978818,0.2,0.224863189,0.251213246,0.799181778,0.8
0.226978516,0.2,0.224863556,0.251213246,0.799181808,0.8
0.226978214,0.2,0.224863922,0.251213246,0.799181838,0.8
0.226977912,0.2,0.224864289,0.251213246,0.799181869,0.8
0.22697761,0.2,0.224864655,0.251213246,0.799181899,0.8
0.226977307,0.2,0.224865022,0.251213246,0.799181929,0.8
0.226977005,0.2,0.224865389,0.251213246,0.79918196,0.8
0.226976703,0.2,0.224865756,0.251213246,0.79918199,0.8
0.2269764,0.2,0.224866123,0.251213246,0.79918202,0.8
0.226976098,0.2,0.22486649,0.251213246,0.799182051,0.8
0.226975795,0.2,0.224866857,0.251213246,0.799182081,0.8
0.226975493,0.2,0.224867224,0.251213246,0.799182111,0.8
0.22697519,0.2,0.224867591,0.251213246,0.799182142,0.8
0.226974887,0.2,0.224867958,0.251213246,0.799182172,0.8
0.226974585,0.2,0.224868326,0.251213246,0.799182202,0.8
0.226974282,0.2,0.224868693,0.251213246,0.799182233,0.8
0.226973979,0.2,0.22486906,0.251213246,0.799182263,0.8
0.226973676,0.2,0.224869428,0.251213246,0.799182293,0.8
0.226973374,0.2,0.224869795,0.251213246,0.799182324,0.8
0.226973071,0.2,0.224870163,0.251213246,0.799182354,0.8
0.226972768,0.2,0.224870531,0.251213246,0.799182384,0.8
0.226972465,0.2,0.224870898,0.251213246,0.799182415,0.8
0.226972162,0.2,0.224871266,0.251213246,0.799182445,0.8
0.226971859,0.2,0.224871634,0.251213246,0.799182475,0.8
0.226971555,0.2,0.224872002,0.251213246,0.799182506,0.8
0.226971252,0.2,0.22487237,0.251213246,0.799182536,0.8
0.226970949,0.2,0.224872738,0.251213246,0.799182566,0.8
0.226970646,0.2,0.224873106,0.251213246,0.799182597,0.8
0.226970342,0.2,0.224873474,0.251213246,0.799182627,0.8
0.226970039,0.2,0.224873842,0.251213246,0.799182657,0.8
0.226969736,0.2,0.224874211,0.251213246,0.799182687,0.8
0.226969432,0.2,0.224874579,0.251213246,0.799182718,0.8
0.226969129,0.2,0.224874948,0.251213246,0.799182748,0.8
0.226968825,0.2,0.224875316,0.251213246,0.799182778,0.8
0.226968522,0.2,0.224875685,0.251213246,0.799182809,0.8
0.226968218,0.2,0.224876053,0.251213246,0.799182839,0.8
0.226967914,0.2,0.224876422,0.251213246,0.799182869,0.8
0.226967611,0.2,0.224876791,0.251213246,0.7991829,0.8
0.226967307,0.2,0.224877159,0.251213246,0.79918293,0.8
0.226967003,0.2,0.224877528,0.251213246,0.79918296,0.8
0.226966699,0.2,0.224877897,0.251213246,0.79918299,0.8
0.226966395,0.2,0.224878266,0.251213246,0.799183021,0.8
0.226966091,0.2,0.224878635,0.251213246,0.799183051,0.8
0.226965787,0.2,0.224879004,0.251213246,0.799183081,0.8
0.226965483,0.2,0.224879374,0.251213246,0.799183112,0.8
0.226965179,0.2,0.224879743,0.251213246,0.799183142,0.8
0.226964875,0.2,0.224880112,0.251213246,0.799183172,0.8
0.226964571,0.2,0.224880481,0.251213246,0.799183202,0.8
0.226964267,0.2,0.224880851,0.251213246,0.799183233,0.8
0.226963962,0.2,0.22488122,0.251213246,0.799183263,0.8
0.226963658,0.2,0.22488159,0.251213246,0.799183293,0.8
0.226963354,0.2,0.22488196,0.251213246,0.799183324,0.8
0.226963049,0.2,0.224882329,0.251213246,0.799183354,0.8
0.226962745,0.2,0.224882699,0.251213246,0.799183384,0.8
0.22696244,0.2,0.224883069,0.251213246,0.799183414,0.8
0.226962136,0.2,0.224883439,0.251213246,0.799183445,0.8
0.226961831,0.2,0.224883809,0.251213246,0.799183475,0.8
0.226961527,0.2,0.224884179,0.251213246,0.799183505,0.8
0.226961222,0.2,0.224884549,0.251213246,0.799183535,0.8
0.226960917,0.2,0.224884919,0.251213246,0.799183566,0.8
0.226960613,0.2,0.224885289,0.251213246,0.799183596,0.8
0.226960308,0.2,0.224885659,0.251213246,0.799183626,0.8
0.226960003,0.2,0.22488603,0.251213246,0.799183656,0.8
0.226959698,0.2,0.2248864,0.251213246,0.799183687,0.8
0.226959393,0.2,0.224886771,0.251213246,0.799183717,0.8
0.226959088,0.2,0.224887141,0.251213246,0.799183747,0.8
0.226958783,0.2,0.224887512,0.251213246,0.799183777,0.8
0.226958478,0.2,0.224887882,0.251213246,0.799183808,0.8
0.226958173,0.2,0.224888253,0.251213246,0.799183838,0.8
0.226957868,0.2,0.224888624,0.251213246,0.799183868,0.8
0.226957563,0.2,0.224888995,0.251213246,0.799183898,0.8
0.226957257,0.2,0.224889366,0.251213246,0.799183929,0.8
0.226956952,0.2,0.224889737,0.251213246,0.799183959,0.8
0.226956647,0.2,0.224890108,0.251213246,0.799183989,0.8
0.226956341,0.2,0.224890479,0.251213246,0.799184019,0.8
0.226956036,0.2,0.22489085,0.251213246,0.79918405,0.8
0.22695573,0.2,0.224891221,0.251213246,0.79918408,0.8
0.226955425,0.2,0.224891592,0.251213246,0.79918411,0.8
0.226955119,0.2,0.224891964,0.251213246,0.79918414,0.8
0.226954814,0.2,0.224892335,0.251213246,0.79918417,0.8
0.226954508,0.2,0.224892707,0.251213246,0.799184201,0.8
0.226954202,0.2,0.224893078,0.251213246,0.799184231,0.8
0.226953896,0.2,0.22489345,0.251213246,0.799184261,0.8
0.226953591,0.2,0.224893821,0.251213246,0.799184291,0.8
0.226953285,0.2,0.224894193,0.251213246,0.799184322,0.8
0.226952979,0.2,0.224894565,0.251213246,0.799184352,0.8
0.226952673,0.2,0.224894937,0.251213246,0.799184382,0.8
0.226952367,0.2,0.224895309,0.251213246,0.799184412,0.8
0.226952061,0.2,0.224895681,0.251213246,0.799184442,0.8
0.226951755,0.2,0.224896053,0.251213246,0.799184473,0.8
0.226951449,0.2,0.224896425,0.251213246,0.799184503,0.8
0.226951143,0.2,0.224896797,0.251213246,0.799184533,0.8
0.226950836,0.2,0.224897169,0.251213246,0.799184563,0.8
0.22695053,0.2,0.224897542,0.251213246,0.799184593,0.8
0.226950224,0.2,0.224897914,0.251213246,0.799184624,0.8
0.226949917,0.2,0.224898287,0.251213246,0.799184654,0.8
0.226949611,0.2,0.224898659,0.251213246,0.799184684,0.8
0.226949305,0.2,0.224899032,0.251213246,0.799184714,0.8
0.226948998,0.2,0.224899404,0.251213246,0.799184744,0.8
0.226948692,0.2,0.224899777,0.251213246,0.799184775,0.8
0.226948385,0.2,0.22490015,0.251213246,0.799184805,0.8
0.226948078,0.2,0.224900523,0.251213246,0.799184835,0.8
0.226947772,0.2,0.224900896,0.251213246,0.799184865,0.8
0.226947465,0.2,0.224901269,0.251213246,0.799184895,0.8
0.226947158,0.2,0.224901642,0.251213246,0.799184926,0.8
0.226946851,0.2,0.224902015,0.251213246,0.799184956,0.8
0.226946545,0.2,0.224902388,0.251213246,0.799184986,0.8
0.226946238,0.2,0.224902761,0.251213246,0.799185016,0.8
0.226945931,0.2,0.224903134,0.251213246,0.799185046,0.8
0.226945624,0.2,0.224903508,0.251213246,0.799185076,0.8
0.226945317,0.2,0.224903881,0.251213246,0.799185107,0.8
0.22694501,0.2,0.224904255,0.251213246,0.799185137,0.8
0.226944702,0.2,0.224904628,0.251213246,0.799185167,0.8
0.226944395,0.2,0.224905002,0.251213246,0.799185197,0.8
0.226944088,0.2,0.224905375,0.251213246,0.799185227,0.8
0.226943781,0.2,0.224905749,0.251213246,0.799185257,0.8
0.226943473,0.2,0.224906123,0.251213246,0.799185288,0.8
0.226943166,0.2,0.224906497,0.251213246,0.799185318,0.8
0.226942859,0.2,0.224906871,0.251213246,0.799185348,0.8
0.226942551,0.2,0.224907245,0.251213246,0.799185378,0.8
0.226942244,0.2,0.224907619,0.251213246,0.799185408,0.8
0.226941936,0.2,0.224907993,0.251213246,0.799185438,0.8
0.226941628,0.2,0.224908367,0.251213246,0.799185469,0.8
0.226941321,0.2,0.224908741,0.251213246,0.799185499,0.8
0.226941013,0.2,0.224909116,0.251213246,0.799185529,0.8
0.226940705,0.2,0.22490949,0.251213246,0.799185559,0.8
0.226940398,0.2,0.224909865,0.251213246,0.799185589,0.8
0.22694009,0.2,0.224910239,0.251213246,0.799185619,0.8
0.226939782,0.2,0.224910614,0.251213246,0.799185649,0.8
0.226939474,0.2,0.224910988,0.251213246,0.79918568,0.8
0.226939166,0.2,0.224911363,0.251213246,0.79918571,0.8
0.226938858,0.2,0.224911738,0.251213246,0.79918574,0.8
0.22693855,0.2,0.224912113,0.251213246,0.79918577,0.8
0.226938242,0.2,0.224912488,0.251213246,0.7991858,0.8
0.226937934,0.2,0.224912863,0.251213246,0.79918583,0.8
0.226937625,0.2,0.224913238,0.251213246,0.79918586,0.8
0.226937317,0.2,0.224913613,0.251213246,0.799185891,0.8
0.226937009,0.2,0.224913988,0.251213246,0.799185921,0.8
0.226936701,0.2,0.224914363,0.251213246,0.799185951,0.8
0.226936392,0.2,0.224914739,0.251213246,0.799185981,0.8
0.226936084,0.2,0.224915114,0.251213246,0.799186011,0.8
0.226935775,0.2,0.224915489,0.251213246,0.799186041,0.8
0.226935467,0.2,0.224915865,0.251213246,0.799186071,0.8
0.226935158,0.2,0.224916241,0.251213246,0.799186101,0.8
0.226934849,0.2,0.224916616,0.251213246,0.799186132,0.8
0.226934541,0.2,0.224916992,0.251213246,0.799186162,0.8
0.226934232,0.2,0.224917368,0.251213246,0.799186192,0.8
0.226933923,0.2,0.224917743,0.251213246,0.799186222,0.8
0.226933614,0.2,0.224918119,0.251213246,0.799186252,0.8
0.226933306,0.2,0.224918495,0.251213246,0.799186282,0.8
0.226932997,0.2,0.224918871,0.251213246,0.799186312,0.8
0.226932688,0.2,0.224919247,0.251213246,0.799186342,0.8
0.226932379,0.2,0.224919624,0.251213246,0.799186372,0.8
0.22693207,0.2,0.22492,0.251213246,0.799186403,0.8
0.226931761,0.2,0.224920376,0.251213246,0.799186433,0.8
0.226931451,0.2,0.224920753,0.251213246,0.799186463,0.8
0.226931142,0.2,0.224921129,0.251213246,0.799186493,0.8
0.226930833,0.2,0.224921505,0.251213246,0.799186523,0.8
0.226930524,0.2,0.224921882,0.251213246,0.799186553,0.8
0.226930214,0.2,0.224922259,0.251213246,0.799186583,0.8
0.226929905,0.2,0.224922635,0.251213246,0.799186613,0.8
0.226929596,0.2,0.224923012,0.251213246,0.799186643,0.8
0.226929286,0.2,0.224923389,0.251213246,0.799186673,0.8
0.226928977,0.2,0.224923766,0.251213246,0.799186704,0.8
0.226928667,0.2,0.224924143,0.251213246,0.799186734,0.8
0.226928358,0.2,0.22492452,0.251213246,0.799186764,0.8
0.226928048,0.2,0.224924897,0.251213246,0.799186794,0.8
0.226927738,0.2,0.224925274,0.251213246,0.799186824,0.8
0.226927428,0.2,0.224925651,0.251213246,0.799186854,0.8
0.226927119,0.2,0.224926029,0.251213246,0.799186884,0.8
0.226926809,0.2,0.224926406,0.251213246,0.799186914,0.8
0.226926499,0.2,0.224926783,0.251213246,0.799186944,0.8
0.226926189,0.2,0.224927161,0.251213246,0.799186974,0.8
0.226925879,0.2,0.224927538,0.251213246,0.799187004,0.8
0.226925569,0.2,0.224927916,0.251213246,0.799187034,0.8
0.226925259,0.2,0.224928294,0.251213246,0.799187064,0.8
0.226924949,0.2,0.224928671,0.251213246,0.799187095,0.8
0.226924638,0.2,0.224929049,0.251213246,0.799187125,0.8
0.226924328,0.2,0.224929427,0.251213246,0.799187155,0.8
0.226924018,0.2,0.224929805,0.251213246,0.799187185,0.8
0.226923708,0.2,0.224930183,0.251213246,0.799187215,0.8
0.226923397,0.2,0.224930561,0.251213246,0.799187245,0.8
0.226923087,0.2,0.224930939,0.251213246,0.799187275,0.8
0.226922776,0.2,0.224931318,0.251213246,0.799187305,0.8
0.226922466,0.2,0.224931696,0.251213246,0.799187335,0.8
0.226922155,0.2,0.224932074,0.251213246,0.799187365,0.8
0.226921845,0.2,0.224932453,0.251213246,0.799187395,0.8
0.226921534,0.2,0.224932831,0.251213246,0.799187425,0.8
0.226921223,0.2,0.22493321,0.251213246,0.799187455,0.8
0.226920913,0.2,0.224933588,0.251213246,0.799187485,0.8
0.226920602,0.2,0.224933967,0.251213246,0.799187515,0.8
0.226920291,0.2,0.224934346,0.251213246,0.799187545,0.8
0.22691998,0.2,0.224934724,0.251213246,0.799187575,0.8
0.226919669,0.2,0.224935103,0.251213246,0.799187605,0.8
0.226919358,0.2,0.224935482,0.251213246,0.799187635,0.8
0.226919047,0.2,0.224935861,0.251213246,0.799187665,0.8
0.226918736,0.2,0.22493624,0.251213246,0.799187696,0.8
0.226918425,0.2,0.22493662,0.251213246,0.799187726,0.8
0.226918114,0.2,0.224936999,0.251213246,0.799187756,0.8
0.226917803,0.2,0.224937378,0.251213246,0.799187786,0.8
0.226917491,0.2,0.224937757,0.251213246,0.799187816,0.8
0.22691718,0.2,0.224938137,0.251213246,0.799187846,0.8
0.226916869,0.2,0.224938516,0.251213246,0.799187876,0.8
0.226916557,0.2,0.224938896,0.251213246,0.799187906,0.8
0.226916246,0.2,0.224939275,0.251213246,0.799187936,0.8
0.226915934,0.2,0.224939655,0.251213246,0.799187966,0.8
0.226915623,0.2,0.224940035,0.251213246,0.799187996,0.8
0.226915311,0.2,0.224940415,0.251213246,0.799188026,0.8
0.226914999,0.2,0.224940795,0.251213246,0.799188056,0.8
0.226914688,0.2,0.224941175,0.251213246,0.799188086,0.8
0.226914376,0.2,0.224941555,0.251213246,0.799188116,0.8
0.226914064,0.2,0.224941935,0.251213246,0.799188146,0.8
0.226913752,0.2,0.224942315,0.251213246,0.799188176,0.8
0.22691344,0.2,0.224942695,0.251213246,0.799188206,0.8
0.226913129,0.2,0.224943075,0.251213246,0.799188236,0.8
0.226912817,0.2,0.224943456,0.251213246,0.799188266,0.8
0.226912505,0.2,0.224943836,0.251213246,0.799188296,0.8
0.226912192,0.2,0.224944217,0.251213246,0.799188326,0.8
0.22691188,0.2,0.224944597,0.251213246,0.799188356,0.8
0.226911568,0.2,0.224944978,0.251213246,0.799188386,0.8
0.226911256,0.2,0.224945358,0.251213246,0.799188416,0.8
0.226910944,0.2,0.224945739,0.251213246,0.799188446,0.8
0.226910631,0.2,0.22494612,0.251213246,0.799188476,0.8
0.226910319,0.2,0.224946501,0.251213246,0.799188506,0.8
0.226910007,0.2,0.224946882,0.251213246,0.799188536,0.8
0.226909694,0.2,0.224947263,0.251213246,0.799188566,0.8
0.226909382,0.2,0.224947644,0.251213246,0.799188596,0.8
0.226909069,0.2,0.224948025,0.251213246,0.799188626,0.8
0.226908756,0.2,0.224948406,0.251213246,0.799188656,0.8
0.226908444,0.2,0.224948788,0.251213246,0.799188686,0.8
0.226908131,0.2,0.224949169,0.251213246,0.799188716,0.8
0.226907818,0.2,0.22494955,0.251213246,0.799188746,0.8
0.226907505,0.2,0.224949932,0.251213246,0.799188776,0.8
0.226907193,0.2,0.224950314,0.251213246,0.799188806,0.8
0.22690688,0.2,0.224950695,0.251213246,0.799188836,0.8
0.226906567,0.2,0.224951077,0.251213246,0.799188866,0.8
0.226906254,0.2,0.224951459,0.251213246,0.799188896,0.8
0.226905941,0.2,0.224951841,0.251213246,0.799188926,0.8
0.226905628,0.2,0.224952222,0.251213246,0.799188956,0.8
0.226905314,0.2,0.224952604,0.251213246,0.799188985,0.8
0.226905001,0.2,0.224952986,0.251213246,0.799189015,0.8
0.226904688,0.2,0.224953369,0.251213246,0.799189045,0.8
0.226904375,0.2,0.224953751,0.251213246,0.799189075,0.8
0.226904061,0.2,0.224954133,0.251213246,0.799189105,0.8
0.226903748,0.2,0.224954515,0.251213246,0.799189135,0.8
0.226903435,0.2,0.224954898,0.251213246,0.799189165,0.8
0.226903121,0.2,0.22495528,0.251213246,0.799189195,0.8
0.226902808,0.2,0.224955663,0.251213246,0.799189225,0.8
0.226902494,0.2,0.224956045,0.251213246,0.799189255,0.8
0.22690218,0.2,0.224956428,0.251213246,0.799189285,0.8
0.226901867,0.2,0.224956811,0.251213246,0.799189315,0.8
0.226901553,0.2,0.224957193,0.251213246,0.799189345,0.8
0.226901239,0.2,0.224957576,0.251213246,0.799189375,0.8
0.226900925,0.2,0.224957959,0.251213246,0.799189405,0.8
0.226900611,0.2,0.224958342,0.251213246,0.799189435,0.8
0.226900298,0.2,0.224958725,0.251213246,0.799189465,0.8
0.226899984,0.2,0.224959108,0.251213246,0.799189495,0.8
0.22689967,0.2,0.224959492,0.251213246,0.799189525,0.8
0.226899356,0.2,0.224959875,0.251213246,0.799189555,0.8
0.226899041,0.2,0.224960258,0.251213246,0.799189584,0.8
0.226898727,0.2,0.224960642,0.251213246,0.799189614,0.8
0.226898413,0.2,0.224961025,0.251213246,0.799189644,0.8
0.226898099,0.2,0.224961409,0.251213246,0.799189674,0.8
0.226897784,0.2,0.224961792,0.251213246,0.799189704,0.8
0.22689747,0.2,0.224962176,0.251213246,0.799189734,0.8
0.226897156,0.2,0.22496256,0.251213246,0.799189764,0.8
0.226896841,0.2,0.224962943,0.251213246,0.799189794,0.8
0.226896527,0.2,0.224963327,0.251213246,0.799189824,0.8
0.226896212,0.2,0.224963711,0.251213246,0.799189854,0.8
0.226895898,0.2,0.224964095,0.251213246,0.799189884,0.8
0.226895583,0.2,0.224964479,0.251213246,0.799189914,0.8
0.226895268,0.2,0.224964863,0.251213246,0.799189944,0.8
0.226894954,0.2,0.224965248,0.251213246,0.799189973,0.8
0.226894639,0.2,0.224965632,0.251213246,0.799190003,0.8
0.226894324,0.2,0.224966016,0.251213246,0.799190033,0.8
