

=== Predictions under cross-validation ===

 inst#     actual  predicted error prediction (Wifes_age,Wifes_education,Husbands_education,Number_of_children_ever_born,Wifes_religion,Wifes_now_working?,Husbands_occupation,Standard-of-living_index,Media_exposure)
    67        2:2        1:1   +   0.673 (32,4,4,2,1,1,1,4,0)
    68        3:3        2:2   +   0.512 (24,4,4,2,1,0,3,3,0)
    69        3:3        2:2   +   0.591 (34,3,4,3,0,0,3,4,0)
    70        3:3        3:3       0.988 (30,3,2,3,1,1,3,3,0)
    71        3:3        1:1   +   0.827 (39,4,4,2,0,1,3,4,0)
    72        3:3        1:1   +   0.97 (47,1,3,9,1,0,3,3,0)
    73        3:3        3:3       0.503 (35,1,2,6,1,1,2,2,1)
    74        3:3        3:3       0.517 (25,4,4,3,1,1,3,3,0)
    75        3:3        3:3       0.998 (25,2,3,2,1,1,2,4,0)
    76        3:3        3:3       0.992 (36,4,4,3,1,1,2,4,0)
    77        3:3        3:3       1 (37,3,4,3,0,1,3,4,0)
    78        3:3        3:3       0.993 (32,2,3,5,1,0,2,3,0)
    79        3:3        3:3       1 (24,3,4,4,1,1,2,3,0)
    80        3:3        3:3       0.969 (28,2,3,3,1,1,2,4,0)
    81        3:3        3:3       1 (21,3,3,1,1,1,3,2,0)
    82        3:3        3:3       1 (27,3,3,3,1,1,2,2,0)
    83        3:3        3:3       0.505 (37,3,4,4,0,1,2,4,0)
    84        3:3        2:2   +   1 (39,4,4,2,0,1,1,3,0)
    85        3:3        3:3       0.942 (27,3,4,2,1,1,3,2,0)
    86        3:3        3:3       0.743 (25,3,4,3,1,0,3,4,0)
    87        3:3        1:1   +   0.574 (35,1,2,5,1,1,2,2,1)
    88        3:3        2:2   +   0.982 (39,4,4,3,1,1,2,4,0)
    89        3:3        2:2   +   0.796 (21,2,1,3,1,0,3,1,1)
    90        3:3        3:3       0.995 (28,2,4,7,1,1,3,3,0)
    91        3:3        3:3       0.567 (31,3,4,5,1,1,1,4,0)
    92        3:3        2:2   +   0.525 (26,3,2,5,1,1,2,2,0)
    93        3:3        1:1   +   0.789 (28,3,3,3,1,0,2,4,0)
    94        3:3        3:3       0.521 (32,3,3,4,1,1,2,1,0)
    95        3:3        2:2   +   1 (37,4,4,4,1,1,3,2,0)
    96        3:3        1:1   +   0.978 (34,3,4,4,1,1,1,3,0)
    97        3:3        3:3       0.974 (20,3,3,2,1,1,2,4,0)
    98        3:3        2:2   +   0.999 (23,4,4,1,1,1,3,3,0)
    99        3:3        1:1   +   0.514 (41,1,4,9,1,1,2,1,0)
   100        3:3        2:2   +   0.919 (24,4,4,1,1,0,1,4,0)
   101        3:3        3:3       0.661 (22,4,4,1,1,1,2,3,0)
   102        3:3        3:3       1 (35,2,3,5,1,1,3,3,0)
   103        3:3        2:2   +   0.879 (31,4,4,1,1,1,1,4,0)
   104        3:3        3:3       1 (29,3,3,1,1,1,3,3,0)
   105        3:3        1:1   +   0.952 (31,3,4,4,1,0,3,3,0)
   106        3:3        2:2   +   0.508 (38,4,4,6,1,1,2,4,0)
   107        3:3        3:3       0.994 (30,2,2,4,1,1,2,1,0)
   108        3:3        2:2   +   0.812 (46,4,4,4,0,1,1,4,0)
   109        3:3        3:3       0.998 (25,3,3,2,1,1,2,3,0)
   110        3:3        2:2   +   0.746 (38,4,4,5,1,1,2,3,0)
   111        3:3        3:3       0.641 (23,2,3,2,1,1,3,1,0)
   112        3:3        3:3       0.989 (28,3,4,2,1,1,2,3,0)
   113        3:3        3:3       0.995 (33,4,4,2,1,0,1,4,0)
   114        3:3        2:2   +   0.98 (44,4,4,5,1,0,1,4,0)
   115        3:3        3:3       0.952 (34,2,4,7,1,1,2,3,0)
   116        3:3        2:2   +   0.679 (23,4,4,3,1,1,3,3,0)
   117        3:3        1:1   +   0.502 (46,1,2,9,1,0,3,4,1)
   118        3:3        3:3       0.938 (32,4,4,2,1,0,3,4,0)
     1        1:1        2:2   +   0.523 (24,3,4,2,1,1,2,2,0)
     2        1:1        3:3   +   0.542 (35,4,4,1,1,1,1,3,0)
     3        1:1        1:1       0.806 (37,4,4,2,1,1,1,4,0)
     4        1:1        1:1       0.994 (42,1,3,12,1,1,2,4,0)
     5        1:1        1:1       0.995 (20,2,3,3,1,1,3,4,0)
     6        1:1        3:3   +   0.725 (33,4,4,1,0,0,3,4,0)
     7        1:1        3:3   +   0.538 (30,3,4,4,0,1,2,3,0)
     8        1:1        1:1       1 (48,1,1,6,1,1,2,3,1)
     9        1:1        3:3   +   0.913 (24,3,3,2,1,0,3,2,0)
    10        1:1        1:1       1 (47,1,4,7,1,1,2,3,0)
    11        1:1        3:3   +   0.994 (29,3,4,4,1,0,1,3,0)
    12        1:1        1:1       1 (25,3,2,1,1,0,3,3,0)
    13        1:1        1:1       1 (32,1,3,4,1,1,2,2,1)
    14        1:1        1:1       0.825 (26,4,4,1,1,1,1,4,0)
    15        1:1        3:3   +   0.786 (22,3,4,0,1,0,3,4,0)
    16        1:1        3:3   +   0.939 (38,3,3,4,0,0,3,2,1)
    17        1:1        2:2   +   0.998 (36,3,3,3,0,0,2,3,1)
    18        1:1        3:3   +   0.994 (34,2,4,6,1,0,3,4,0)
    19        1:1        2:2   +   0.575 (30,4,4,4,1,1,2,4,0)
    20        1:1        3:3   +   0.915 (30,4,4,1,1,0,1,4,0)
    21        1:1        3:3   +   0.842 (37,2,3,2,0,0,3,3,0)
    22        1:1        3:3   +   1 (37,3,3,6,1,1,2,2,0)
    23        1:1        1:1       0.913 (18,3,4,1,1,1,3,3,0)
    24        1:1        1:1       0.992 (19,2,2,0,1,1,2,2,0)
    25        1:1        1:1       1 (29,4,4,0,1,0,2,4,0)
    26        1:1        3:3   +   0.858 (36,1,4,2,1,1,2,2,0)
    27        1:1        1:1       1 (28,2,4,0,1,1,3,1,0)
    28        1:1        3:3   +   1 (27,4,4,1,0,1,3,4,0)
    29        1:1        3:3   +   1 (35,4,4,2,0,1,3,4,0)
    30        1:1        3:3   +   1 (29,3,4,1,0,1,2,3,0)
    31        1:1        1:1       0.918 (34,3,4,4,0,1,3,1,1)
    32        1:1        3:3   +   0.653 (42,4,4,1,1,1,2,4,0)
    33        1:1        3:3   +   0.907 (47,3,4,3,1,1,2,3,0)
    34        2:2        3:3   +   0.99 (25,4,4,1,1,1,1,4,0)
    35        2:2        2:2       0.652 (28,4,4,2,1,0,1,3,0)
    36        2:2        3:3   +   0.995 (33,3,4,5,0,1,3,3,0)
    37        2:2        3:3   +   0.878 (39,3,4,5,1,1,3,4,0)
    38        2:2        3:3   +   0.932 (27,4,4,2,1,1,1,3,0)
    39        2:2        3:3   +   0.5 (34,2,2,8,1,1,2,2,0)
    40        2:2        2:2       0.711 (24,4,4,1,1,1,3,4,0)
    41        2:2        2:2       0.961 (37,4,4,4,1,1,1,4,0)
    42        2:2        2:2       1 (41,4,4,4,0,1,1,4,0)
    43        2:2        2:2       0.983 (39,4,4,5,1,1,1,4,0)
    44        2:2        3:3   +   0.999 (28,4,4,4,1,1,1,3,0)
    45        2:2        3:3   +   1 (40,4,4,4,1,1,1,3,0)
    46        2:2        1:1   +   0.613 (28,3,4,2,0,1,2,3,0)
    47        2:2        3:3   +   0.992 (46,4,4,4,1,1,1,4,0)
    48        2:2        2:2       0.999 (41,4,4,4,0,0,2,4,0)
    49        2:2        1:1   +   0.898 (32,3,3,2,1,0,3,4,0)
    50        2:2        2:2       0.795 (26,3,4,3,1,1,2,3,0)
    51        2:2        3:3   +   0.919 (26,4,4,2,1,0,1,4,0)
    52        2:2        3:3   +   0.991 (36,4,4,2,1,1,2,4,0)
    53        2:2        3:3   +   0.889 (42,4,4,5,1,1,1,4,0)
    54        2:2        3:3   +   1 (37,2,3,7,1,1,3,4,0)
    55        2:2        1:1   +   0.991 (20,3,4,1,1,1,3,2,0)
    56        2:2        1:1   +   0.999 (44,2,3,1,0,1,2,4,0)
    57        2:2        2:2       0.999 (41,4,4,4,0,0,2,4,0)
    58        2:2        2:2       0.51 (36,4,4,3,1,1,1,4,0)
    59        2:2        2:2       0.778 (24,3,4,5,1,1,1,2,1)
    60        2:2        2:2       0.767 (27,4,4,1,0,0,1,4,0)
    61        2:2        2:2       0.862 (37,4,3,8,1,1,1,4,0)
    62        2:2        2:2       0.989 (44,4,4,4,1,1,1,4,0)
    63        2:2        3:3   +   0.992 (46,4,4,4,1,1,1,4,0)
    64        2:2        3:3   +   0.966 (35,4,4,2,1,0,1,4,0)
    65        2:2        3:3   +   0.989 (31,3,4,4,1,1,1,3,0)
    66        2:2        2:2       0.997 (35,4,4,3,1,1,2,3,0)
    67        3:3        1:1   +   0.976 (25,2,3,1,1,1,3,1,0)
    68        3:3        3:3       1 (24,1,2,3,1,1,3,2,0)
    69        3:3        3:3       0.888 (22,3,3,1,1,1,3,2,0)
    70        3:3        3:3       0.739 (25,2,3,2,1,1,3,1,0)
    71        3:3        2:2   +   0.599 (20,3,4,2,1,1,1,3,0)
    72        3:3        3:3       0.635 (19,2,4,1,1,1,2,3,0)
    73        3:3        3:3       1 (37,2,3,6,1,1,3,4,0)
    74        3:3        3:3       0.973 (36,2,3,6,1,1,2,4,0)
    75        3:3        3:3       0.975 (34,2,3,3,0,1,3,2,1)
    76        3:3        3:3       0.992 (46,4,4,4,1,1,1,4,0)
    77        3:3        2:2   +   0.978 (34,4,4,3,1,1,1,4,0)
    78        3:3        3:3       0.992 (28,4,4,3,0,0,3,4,0)
    79        3:3        1:1   +   0.989 (22,1,3,2,1,1,3,2,0)
    80        3:3        1:1   +   0.994 (28,1,2,4,1,1,2,3,0)
    81        3:3        3:3       0.99 (30,1,3,2,1,1,3,4,0)
    82        3:3        3:3       0.819 (32,1,4,4,1,1,3,2,0)
    83        3:3        2:2   +   0.712 (38,4,4,2,1,0,1,4,0)
    84        3:3        1:1   +   0.759 (17,3,4,1,1,1,3,3,0)
    85        3:3        3:3       0.625 (27,4,4,2,1,1,1,4,0)
    86        3:3        1:1   +   0.549 (25,3,4,2,1,1,3,3,0)
    87        3:3        3:3       0.997 (30,3,3,4,1,0,3,2,0)
    88        3:3        3:3       0.909 (43,4,4,2,1,1,1,4,0)
    89        3:3        1:1   +   0.996 (28,4,4,1,0,0,2,4,0)
    90        3:3        3:3       1 (28,4,3,2,1,1,3,2,0)
    91        3:3        3:3       0.999 (33,3,3,4,1,0,2,2,0)
    92        3:3        1:1   +   0.549 (17,3,3,1,1,1,2,4,0)
    93        3:3        3:3       1 (30,4,4,2,1,0,2,2,0)
    94        3:3        3:3       0.878 (22,2,4,1,1,1,3,3,0)
    95        3:3        2:2   +   0.545 (34,1,4,4,1,1,3,4,1)
    96        3:3        3:3       0.932 (22,1,3,2,1,1,3,1,0)
    97        3:3        3:3       0.883 (26,3,4,2,1,0,2,4,0)
    98        3:3        3:3       0.842 (22,4,4,1,1,0,2,4,0)
    99        3:3        2:2   +   0.863 (22,4,4,3,1,1,3,2,0)
   100        3:3        2:2   +   0.893 (27,4,4,1,0,0,1,3,0)
   101        3:3        3:3       0.824 (24,4,4,2,1,1,3,3,0)
   102        3:3        2:2   +   0.801 (35,1,2,4,1,0,4,4,0)
   103        3:3        3:3       1 (27,4,4,1,0,1,3,4,0)
   104        3:3        1:1   +   0.681 (32,2,3,4,1,0,2,2,0)
   105        3:3        3:3       0.986 (27,2,4,3,1,1,4,4,0)
   106        3:3        1:1   +   0.993 (45,2,3,3,0,0,2,4,0)
   107        3:3        3:3       0.987 (26,1,2,3,1,0,3,2,0)
   108        3:3        1:1   +   0.655 (21,2,2,1,1,1,4,3,0)
   109        3:3        3:3       1 (46,3,4,4,1,0,3,4,0)
   110        3:3        3:3       0.993 (22,3,2,2,1,1,2,1,0)
   111        3:3        3:3       0.996 (33,3,3,4,1,0,2,3,0)
   112        3:3        2:2   +   0.871 (27,3,3,5,1,1,2,4,0)
   113        3:3        2:2   +   0.998 (41,4,4,8,1,1,1,4,0)
   114        3:3        1:1   +   0.938 (30,2,3,5,1,0,3,4,0)
   115        3:3        2:2   +   0.976 (40,2,4,3,0,1,3,4,0)
   116        3:3        3:3       0.907 (20,4,4,2,1,1,1,3,0)
   117        3:3        3:3       0.932 (41,4,4,5,1,1,1,4,0)
   118        3:3        3:3       0.898 (36,4,4,3,0,1,3,4,0)
     1        1:1        2:2   +   0.914 (42,3,3,5,1,1,2,2,0)
     2        1:1        1:1       0.999 (38,1,2,8,1,1,3,3,1)
     3        1:1        3:3   +   0.843 (23,2,4,2,1,1,1,4,0)
     4        1:1        3:3   +   0.949 (30,2,3,4,1,0,3,2,0)
     5        1:1        3:3   +   0.956 (27,4,4,1,0,0,2,4,0)
     6        1:1        3:3   +   0.603 (41,2,2,5,0,1,2,2,0)
     7        1:1        3:3   +   0.598 (47,2,2,7,1,1,2,2,0)
     8        1:1        1:1       1 (31,3,2,1,1,1,3,4,0)
     9        1:1        1:1       0.984 (16,2,4,1,1,1,3,4,0)
    10        1:1        3:3   +   0.996 (25,2,2,3,1,1,3,3,0)
    11        1:1        1:1       0.995 (47,1,2,2,1,1,2,4,0)
    12        1:1        3:3   +   0.97 (19,2,2,2,1,1,3,1,0)
    13        1:1        3:3   +   0.915 (28,4,4,3,0,0,1,4,0)
    14        1:1        1:1       0.932 (45,3,4,2,0,1,1,4,0)
    15        1:1        2:2   +   0.663 (23,4,4,2,1,0,3,3,0)
    16        1:1        1:1       0.998 (33,1,2,0,1,0,3,3,0)
    17        1:1        3:3   +   1 (17,2,3,1,1,1,3,2,0)
    18        1:1        1:1       0.559 (40,2,2,6,1,1,2,2,1)
    19        1:1        2:2   +   0.96 (42,2,3,2,1,1,1,4,0)
    20        1:1        1:1       0.509 (23,3,3,2,1,1,3,3,0)
    21        1:1        1:1       0.5 (48,1,1,8,1,1,1,1,1)
    22        1:1        3:3   +   0.996 (28,4,4,5,1,0,3,4,0)
    23        1:1        1:1       0.666 (39,3,4,1,0,1,3,4,0)
    24        1:1        1:1       1 (43,1,2,8,1,1,2,2,1)
    25        1:1        1:1       0.824 (18,2,3,1,1,1,2,3,0)
    26        1:1        3:3   +   0.992 (48,3,4,5,1,1,2,3,0)
    27        1:1        2:2   +   0.835 (43,4,4,5,1,1,1,3,0)
    28        1:1        1:1       1 (22,4,4,0,1,1,3,2,0)
    29        1:1        1:1       1 (40,1,1,0,1,1,3,2,0)
    30        1:1        1:1       0.723 (32,4,4,1,0,1,1,4,0)
    31        1:1        3:3   +   0.583 (36,2,3,6,1,1,2,3,0)
    32        1:1        1:1       0.976 (47,4,4,1,0,1,1,4,0)
    33        1:1        3:3   +   0.948 (25,1,3,1,1,1,4,2,0)
    34        2:2        3:3   +   0.996 (33,4,4,5,1,1,2,4,0)
    35        2:2        3:3   +   0.963 (20,3,4,1,1,1,2,4,0)
    36        2:2        1:1   +   0.855 (33,4,4,3,1,1,3,4,0)
    37        2:2        3:3   +   1 (22,4,4,1,1,0,2,2,0)
    38        2:2        3:3   +   0.764 (26,4,4,2,0,1,1,4,0)
    39        2:2        2:2       0.987 (33,3,4,3,0,1,2,4,0)
    40        2:2        3:3   +   0.998 (26,3,4,3,1,1,3,4,0)
    41        2:2        3:3   +   0.992 (43,4,4,3,0,1,1,4,0)
    42        2:2        3:3   +   0.881 (34,3,4,4,1,1,3,3,0)
    43        2:2        1:1   +   0.999 (35,1,3,7,1,0,2,3,1)
    44        2:2        2:2       0.994 (38,4,4,3,0,0,2,4,0)
    45        2:2        1:1   +   0.787 (32,3,4,7,0,1,1,3,0)
    46        2:2        1:1   +   0.774 (27,4,4,2,1,0,1,3,0)
    47        2:2        3:3   +   0.996 (32,4,4,4,1,1,1,2,0)
    48        2:2        1:1   +   0.997 (41,3,4,3,0,1,2,4,0)
    49        2:2        3:3   +   0.998 (42,4,4,4,1,1,3,4,0)
    50        2:2        2:2       0.501 (37,4,4,3,1,1,3,4,0)
    51        2:2        3:3   +   1 (30,4,4,3,1,1,2,1,0)
    52        2:2        3:3   +   0.684 (26,3,4,3,1,1,1,4,0)
    53        2:2        3:3   +   0.798 (36,3,4,4,0,0,2,4,0)
    54        2:2        3:3   +   1 (28,3,3,3,1,1,1,2,0)
    55        2:2        2:2       1 (38,4,4,4,0,1,3,4,0)
    56        2:2        3:3   +   0.947 (31,2,2,4,1,1,4,3,1)
    57        2:2        3:3   +   0.867 (23,3,1,1,1,0,3,3,0)
    58        2:2        3:3   +   0.947 (35,4,4,5,1,0,1,4,0)
    59        2:2        2:2       0.686 (43,3,3,6,1,0,3,2,0)
    60        2:2        3:3   +   0.994 (33,4,4,3,0,1,2,4,0)
    61        2:2        1:1   +   0.964 (24,1,4,1,1,0,4,2,1)
    62        2:2        3:3   +   0.651 (32,4,4,4,1,1,2,3,0)
    63        2:2        2:2       0.974 (42,2,3,7,1,1,3,4,0)
    64        2:2        3:3   +   0.856 (43,4,4,5,0,1,1,4,0)
    65        2:2        3:3   +   0.894 (34,4,4,5,1,1,3,4,0)
    66        2:2        1:1   +   0.882 (34,4,4,3,1,0,3,4,0)
    67        3:3        3:3       0.851 (33,2,3,4,1,1,2,3,0)
    68        3:3        3:3       1 (25,3,3,3,1,1,2,1,0)
    69        3:3        1:1   +   0.999 (21,2,2,0,0,1,4,4,0)
    70        3:3        3:3       0.994 (33,2,4,3,1,1,2,4,0)
    71        3:3        3:3       0.866 (41,4,4,5,1,1,1,4,0)
    72        3:3        3:3       0.993 (25,2,4,3,1,1,3,3,0)
    73        3:3        2:2   +   0.999 (44,4,4,11,1,1,1,4,0)
    74        3:3        3:3       0.995 (40,2,3,5,1,1,3,3,0)
    75        3:3        2:2   +   0.973 (34,2,3,2,1,1,2,3,0)
    76        3:3        2:2   +   1 (38,4,4,4,1,0,1,4,0)
    77        3:3        3:3       0.921 (25,1,2,3,1,1,2,3,0)
    78        3:3        2:2   +   0.991 (26,3,2,4,1,1,3,4,0)
    79        3:3        3:3       1 (31,1,2,4,1,1,3,3,0)
    80        3:3        1:1   +   0.684 (45,3,4,2,0,1,3,3,0)
    81        3:3        1:1   +   0.706 (31,3,3,6,0,1,3,1,0)
    82        3:3        3:3       1 (29,2,4,3,1,0,3,3,0)
    83        3:3        3:3       0.819 (36,2,4,8,1,1,1,4,0)
    84        3:3        3:3       0.967 (34,4,4,2,0,1,1,4,0)
    85        3:3        3:3       0.554 (40,4,4,2,0,0,1,4,0)
    86        3:3        3:3       1 (37,4,4,3,1,1,2,4,0)
    87        3:3        3:3       0.998 (29,3,3,4,1,1,3,4,0)
    88        3:3        1:1   +   0.549 (25,4,4,2,1,1,1,3,0)
    89        3:3        2:2   +   0.998 (38,4,4,3,0,0,3,3,1)
    90        3:3        3:3       0.976 (21,3,3,1,1,1,3,3,0)
    91        3:3        3:3       0.834 (33,3,4,4,1,0,2,4,0)
    92        3:3        3:3       0.995 (26,3,4,4,1,1,2,3,0)
    93        3:3        3:3       0.703 (22,1,2,2,1,1,3,4,0)
    94        3:3        3:3       1 (22,3,4,1,1,0,1,4,0)
    95        3:3        1:1   +   0.816 (37,2,4,3,1,1,2,3,0)
    96        3:3        1:1   +   0.995 (18,3,3,1,1,1,2,2,0)
    97        3:3        3:3       0.999 (28,4,4,2,0,1,2,4,0)
    98        3:3        3:3       0.992 (37,2,3,9,1,1,3,3,0)
    99        3:3        2:2   +   0.998 (29,4,4,3,1,1,3,4,0)
   100        3:3        2:2   +   0.601 (32,4,4,2,1,0,1,3,0)
   101        3:3        3:3       0.876 (24,1,3,4,1,1,3,3,0)
   102        3:3        1:1   +   0.505 (30,3,3,7,1,1,3,4,0)
   103        3:3        2:2   +   0.978 (42,4,4,5,1,1,1,4,0)
   104        3:3        3:3       1 (28,2,2,5,1,0,2,4,0)
   105        3:3        1:1   +   0.946 (25,4,4,2,1,1,1,2,0)
   106        3:3        3:3       0.997 (28,2,3,6,1,1,2,4,0)
   107        3:3        1:1   +   1 (23,2,3,3,1,1,2,3,0)
   108        3:3        3:3       0.545 (29,3,3,1,0,0,2,4,0)
   109        3:3        1:1   +   0.999 (37,3,3,6,1,1,3,3,0)
   110        3:3        3:3       0.595 (43,3,3,5,1,0,3,3,0)
   111        3:3        3:3       0.999 (31,4,4,4,1,0,3,4,0)
   112        3:3        3:3       0.575 (31,4,4,3,1,1,4,4,0)
   113        3:3        3:3       0.708 (23,4,4,2,1,1,3,4,0)
   114        3:3        2:2   +   0.975 (26,3,4,2,1,1,3,3,0)
   115        3:3        3:3       0.968 (32,1,2,6,0,1,2,3,0)
   116        3:3        1:1   +   0.958 (31,3,3,3,1,1,2,1,1)
   117        3:3        1:1   +   0.805 (21,4,4,1,1,1,3,1,0)
     1        1:1        3:3   +   0.988 (27,2,4,1,1,0,1,1,0)
     2        1:1        3:3   +   0.507 (25,4,4,1,0,1,2,3,0)
     3        1:1        3:3   +   0.966 (49,2,3,4,1,1,2,3,0)
     4        1:1        3:3   +   0.894 (36,1,4,1,1,1,3,3,0)
     5        1:1        3:3   +   1 (35,1,2,0,1,0,4,4,0)
     6        1:1        2:2   +   0.576 (31,3,3,2,1,0,3,3,0)
     7        1:1        1:1       0.963 (28,4,4,1,1,0,1,3,0)
     8        1:1        3:3   +   0.997 (37,3,4,7,1,1,3,4,0)
     9        1:1        1:1       1 (37,1,3,0,1,1,3,4,0)
    10        1:1        1:1       1 (24,3,4,0,1,0,2,3,0)
    11        1:1        1:1       0.868 (40,2,2,8,1,1,1,3,0)
    12        1:1        2:2   +   0.874 (26,4,4,3,1,1,1,4,0)
    13        1:1        1:1       0.58 (47,1,1,4,1,1,2,2,0)
    14        1:1        1:1       0.81 (46,4,4,10,1,1,1,3,0)
    15        1:1        1:1       0.859 (48,3,4,8,1,1,3,3,0)
    16        1:1        1:1       0.781 (45,4,4,1,1,0,1,4,0)
    17        1:1        2:2   +   0.753 (40,4,4,2,1,1,3,4,0)
    18        1:1        2:2   +   0.608 (35,3,4,6,1,0,2,2,0)
    19        1:1        1:1       1 (38,1,2,6,1,1,2,1,1)
    20        1:1        2:2   +   0.998 (32,2,3,4,0,1,2,4,0)
    21        1:1        2:2   +   0.986 (41,3,2,11,1,1,2,3,0)
    22        1:1        3:3   +   0.6 (24,2,2,4,1,1,3,4,0)
    23        1:1        3:3   +   0.995 (24,4,4,1,1,0,1,3,0)
    24        1:1        1:1       0.913 (19,3,3,1,1,1,2,4,0)
    25        1:1        1:1       1 (47,3,3,2,1,1,2,4,0)
    26        1:1        3:3   +   1 (38,2,4,5,1,1,3,3,0)
    27        1:1        2:2   +   0.577 (35,4,4,5,1,1,1,4,0)
    28        1:1        1:1       1 (21,1,3,0,1,0,3,4,1)
    29        1:1        1:1       0.993 (45,4,4,1,1,1,1,4,0)
    30        1:1        1:1       0.997 (22,3,4,2,1,1,3,3,0)
    31        1:1        1:1       1 (47,4,4,2,1,1,1,4,0)
    32        1:1        3:3   +   1 (27,4,4,2,1,0,1,4,0)
    33        1:1        3:3   +   0.998 (41,2,4,1,1,1,2,3,0)
    34        2:2        3:3   +   1 (47,4,4,6,1,0,1,4,0)
    35        2:2        3:3   +   1 (35,1,2,9,1,0,3,1,0)
    36        2:2        3:3   +   0.995 (24,4,4,1,1,1,2,4,0)
    37        2:2        3:3   +   0.556 (35,3,3,6,1,1,2,3,0)
    38        2:2        2:2       0.992 (44,4,4,7,1,1,2,4,0)
    39        2:2        3:3   +   0.348 (38,4,4,6,1,0,3,3,0)
    40        2:2        3:3   +   0.84 (33,4,4,3,1,1,3,3,0)
    41        2:2        3:3   +   0.991 (25,4,4,1,1,0,1,4,0)
    42        2:2        3:3   +   0.999 (28,3,4,2,0,1,3,3,0)
    43        2:2        2:2       0.996 (31,4,4,3,0,1,2,4,0)
    44        2:2        3:3   +   1 (41,4,4,4,1,0,1,4,0)
    45        2:2        2:2       0.576 (31,3,3,2,1,0,3,3,0)
    46        2:2        3:3   +   0.94 (31,4,4,1,1,1,1,4,0)
    47        2:2        3:3   +   0.983 (36,3,3,4,1,1,1,3,0)
    48        2:2        1:1   +   0.941 (48,4,4,4,0,1,1,4,0)
    49        2:2        1:1   +   0.88 (40,4,4,6,0,0,1,4,0)
    50        2:2        1:1   +   0.894 (35,4,4,3,1,1,1,4,0)
    51        2:2        2:2       1 (29,4,4,3,1,0,3,3,0)
    52        2:2        2:2       0.716 (37,4,4,3,1,1,1,4,0)
    53        2:2        2:2       0.721 (24,4,4,1,1,1,1,4,0)
    54        2:2        1:1   +   0.77 (42,4,4,3,1,0,1,4,0)
    55        2:2        1:1   +   0.938 (25,3,3,1,1,1,3,1,0)
    56        2:2        2:2       0.999 (45,4,4,3,0,1,2,4,0)
    57        2:2        2:2       0.659 (41,4,4,6,0,1,1,4,0)
    58        2:2        3:3   +   0.995 (36,4,4,3,0,1,2,4,0)
    59        2:2        3:3   +   0.954 (27,4,4,1,1,1,1,4,0)
    60        2:2        2:2       0.975 (45,4,4,7,1,1,1,4,0)
    61        2:2        1:1   +   1 (47,2,2,7,1,1,2,4,0)
    62        2:2        1:1   +   0.991 (23,3,3,2,1,0,3,4,0)
    63        2:2        2:2       0.955 (42,4,4,6,1,1,1,3,0)
    64        2:2        3:3   +   0.994 (46,4,4,2,1,0,1,4,0)
    65        2:2        3:3   +   0.643 (32,4,4,2,0,0,2,4,0)
    66        2:2        2:2       0.921 (21,4,4,1,1,1,1,3,0)
    67        3:3        2:2   +   0.809 (37,4,4,3,1,0,1,4,0)
    68        3:3        1:1   +   0.722 (32,2,2,6,1,1,2,3,0)
    69        3:3        3:3       1 (30,2,3,7,1,1,3,3,0)
    70        3:3        3:3       0.642 (42,4,4,5,0,1,2,4,0)
    71        3:3        3:3       1 (25,3,4,3,1,1,3,4,0)
    72        3:3        3:3       1 (30,3,4,3,0,1,3,3,0)
    73        3:3        1:1   +   0.518 (33,3,3,8,1,1,3,4,0)
    74        3:3        1:1   +   0.821 (29,1,2,5,1,0,1,2,0)
    75        3:3        1:1   +   0.983 (32,2,4,3,1,1,3,4,0)
    76        3:3        2:2   +   0.548 (33,4,4,3,0,0,2,4,0)
    77        3:3        1:1   +   0.994 (21,2,3,1,1,0,3,2,0)
    78        3:3        1:1   +   0.823 (38,2,3,3,1,1,2,4,0)
    79        3:3        2:2   +   0.509 (25,3,3,3,1,1,3,2,0)
    80        3:3        3:3       0.995 (36,4,4,3,0,1,2,4,0)
    81        3:3        3:3       0.999 (33,4,4,5,1,1,3,3,0)
    82        3:3        2:2   +   0.948 (32,4,4,4,1,0,1,4,0)
    83        3:3        2:2   +   0.942 (29,4,4,2,1,1,3,4,0)
    84        3:3        1:1   +   0.78 (37,4,4,1,0,1,1,4,0)
    85        3:3        3:3       0.99 (31,2,2,4,1,1,3,3,0)
    86        3:3        2:2   +   0.616 (43,4,4,5,1,1,1,4,0)
    87        3:3        1:1   +   1 (37,2,4,4,1,0,2,3,0)
    88        3:3        1:1   +   0.783 (17,3,4,1,1,1,2,1,0)
    89        3:3        3:3       0.948 (25,2,3,4,1,0,3,2,0)
    90        3:3        2:2   +   1 (36,4,4,6,0,1,1,2,1)
    91        3:3        2:2   +   0.985 (33,4,4,2,0,0,1,3,0)
    92        3:3        1:1   +   0.606 (32,2,4,5,1,1,3,4,0)
    93        3:3        3:3       1 (30,2,3,3,1,1,3,3,0)
    94        3:3        3:3       0.997 (32,4,4,3,1,0,1,4,0)
    95        3:3        3:3       0.889 (46,2,2,5,1,1,2,4,0)
    96        3:3        3:3       0.999 (28,3,4,5,1,1,2,4,0)
    97        3:3        3:3       0.999 (28,3,3,4,1,1,3,3,0)
    98        3:3        2:2   +   1 (42,4,4,3,0,1,2,4,0)
    99        3:3        3:3       0.987 (25,3,3,3,1,1,3,3,0)
   100        3:3        3:3       0.918 (22,4,4,1,1,1,2,4,0)
   101        3:3        3:3       0.985 (23,2,2,1,1,1,2,4,0)
