

=== Predictions under cross-validation ===

 inst#     actual  predicted error prediction (Wifes_age,Wifes_education,Husbands_education,Number_of_children_ever_born,Wifes_religion,Wifes_now_working?,Husbands_occupation,Standard-of-living_index,Media_exposure)
    63        2:2        2:2       0.459 (46,4,3,5,1,1,1,4,0)
    64        2:2        3:3   +   0.688 (30,3,4,7,1,1,2,4,0)
    65        2:2        2:2       0.455 (23,4,3,3,1,1,3,3,0)
    66        2:2        3:3   +   0.4 (26,4,4,1,1,0,2,3,0)
    67        2:2        3:3   +   0.558 (32,4,4,2,1,1,1,4,0)
    68        3:3        3:3       0.558 (24,4,4,2,1,0,3,3,0)
    69        3:3        2:2   +   0.6 (34,3,4,3,0,0,3,4,0)
    70        3:3        3:3       0.688 (30,3,2,3,1,1,3,3,0)
    71        3:3        3:3       0.558 (39,4,4,2,0,1,3,4,0)
    72        3:3        1:1   +   0.533 (47,1,3,9,1,0,3,3,0)
    73        3:3        1:1   +   0.533 (35,1,2,6,1,1,2,2,1)
    74        3:3        2:2   +   0.455 (25,4,4,3,1,1,3,3,0)
    75        3:3        3:3       0.489 (25,2,3,2,1,1,2,4,0)
    76        3:3        2:2   +   0.455 (36,4,4,3,1,1,2,4,0)
    77        3:3        1:1   +   0.5 (37,3,4,3,0,1,3,4,0)
    78        3:3        3:3       0.489 (32,2,3,5,1,0,2,3,0)
    79        3:3        3:3       0.538 (24,3,4,4,1,1,2,3,0)
    80        3:3        3:3       0.489 (28,2,3,3,1,1,2,4,0)
    81        3:3        3:3       0.846 (21,3,3,1,1,1,3,2,0)
    82        3:3        3:3       0.462 (27,3,3,3,1,1,2,2,0)
    83        3:3        1:1   +   0.5 (37,3,4,4,0,1,2,4,0)
    84        3:3        3:3       0.558 (39,4,4,2,0,1,1,3,0)
    85        3:3        3:3       0.462 (27,3,4,2,1,1,3,2,0)
    86        3:3        3:3       0.714 (25,3,4,3,1,0,3,4,0)
    87        3:3        1:1   +   0.533 (35,1,2,5,1,1,2,2,1)
    88        3:3        2:2   +   0.455 (39,4,4,3,1,1,2,4,0)
    89        3:3        3:3       0.489 (21,2,1,3,1,0,3,1,1)
    90        3:3        3:3       0.489 (28,2,4,7,1,1,3,3,0)
    91        3:3        1:1   +   1 (31,3,4,5,1,1,1,4,0)
    92        3:3        3:3       0.611 (26,3,2,5,1,1,2,2,0)
    93        3:3        3:3       0.385 (28,3,3,3,1,0,2,4,0)
    94        3:3        2:2   +   1 (32,3,3,4,1,1,2,1,0)
    95        3:3        2:2   +   0.612 (37,4,4,4,1,1,3,2,0)
    96        3:3        2:2   +   0.6 (34,3,4,4,1,1,1,3,0)
    97        3:3        3:3       0.667 (20,3,3,2,1,1,2,4,0)
    98        3:3        3:3       0.4 (23,4,4,1,1,1,3,3,0)
    99        3:3        1:1   +   0.533 (41,1,4,9,1,1,2,1,0)
   100        3:3        3:3       0.4 (24,4,4,1,1,0,1,4,0)
   101        3:3        3:3       0.4 (22,4,4,1,1,1,2,3,0)
   102        3:3        3:3       0.489 (35,2,3,5,1,1,3,3,0)
   103        3:3        3:3       0.4 (31,4,4,1,1,1,1,4,0)
   104        3:3        3:3       0.667 (29,3,3,1,1,1,3,3,0)
   105        3:3        1:1   +   0.5 (31,3,4,4,1,0,3,3,0)
   106        3:3        2:2   +   0.636 (38,4,4,6,1,1,2,4,0)
   107        3:3        3:3       0.489 (30,2,2,4,1,1,2,1,0)
   108        3:3        2:2   +   0.612 (46,4,4,4,0,1,1,4,0)
   109        3:3        3:3       1 (25,3,3,2,1,1,2,3,0)
   110        3:3        2:2   +   0.459 (38,4,4,5,1,1,2,3,0)
   111        3:3        3:3       0.489 (23,2,3,2,1,1,3,1,0)
   112        3:3        3:3       0.385 (28,3,4,2,1,1,2,3,0)
   113        3:3        3:3       0.558 (33,4,4,2,1,0,1,4,0)
   114        3:3        2:2   +   0.459 (44,4,4,5,1,0,1,4,0)
   115        3:3        3:3       0.489 (34,2,4,7,1,1,2,3,0)
   116        3:3        2:2   +   0.455 (23,4,4,3,1,1,3,3,0)
   117        3:3        1:1   +   0.533 (46,1,2,9,1,0,3,4,1)
   118        3:3        3:3       0.558 (32,4,4,2,1,0,3,4,0)
     1        1:1        3:3   +   0.426 (24,3,4,2,1,1,2,2,0)
     2        1:1        3:3   +   1 (35,4,4,1,1,1,1,3,0)
     3        1:1        3:3   +   0.561 (37,4,4,2,1,1,1,4,0)
     4        1:1        1:1       0.565 (42,1,3,12,1,1,2,4,0)
     5        1:1        1:1       1 (20,2,3,3,1,1,3,4,0)
     6        1:1        3:3   +   0.418 (33,4,4,1,0,0,3,4,0)
     7        1:1        3:3   +   0.579 (30,3,4,4,0,1,2,3,0)
     8        1:1        1:1       0.565 (48,1,1,6,1,1,2,3,1)
     9        1:1        3:3   +   0.426 (24,3,3,2,1,0,3,2,0)
    10        1:1        1:1       0.565 (47,1,4,7,1,1,2,3,0)
    11        1:1        3:3   +   0.579 (29,3,4,4,1,0,1,3,0)
    12        1:1        3:3   +   0.5 (25,3,2,1,1,0,3,3,0)
    13        1:1        1:1       0.565 (32,1,3,4,1,1,2,2,1)
    14        1:1        3:3   +   0.667 (26,4,4,1,1,1,1,4,0)
    15        1:1        1:1       1 (22,3,4,0,1,0,3,4,0)
    16        1:1        3:3   +   0.579 (38,3,3,4,0,0,3,2,1)
    17        1:1        3:3   +   0.617 (36,3,3,3,0,0,2,3,1)
    18        1:1        1:1       1 (34,2,4,6,1,0,3,4,0)
    19        1:1        2:2   +   0.587 (30,4,4,4,1,1,2,4,0)
    20        1:1        3:3   +   0.667 (30,4,4,1,1,0,1,4,0)
    21        1:1        3:3   +   0.714 (37,2,3,2,0,0,3,3,0)
    22        1:1        2:2   +   0.421 (37,3,3,6,1,1,2,2,0)
    23        1:1        3:3   +   0.5 (18,3,4,1,1,1,3,3,0)
    24        1:1        1:1       1 (19,2,2,0,1,1,2,2,0)
    25        1:1        1:1       1 (29,4,4,0,1,0,2,4,0)
    26        1:1        1:1       0.565 (36,1,4,2,1,1,2,2,0)
    27        1:1        1:1       1 (28,2,4,0,1,1,3,1,0)
    28        1:1        2:2   +   0.5 (27,4,4,1,0,1,3,4,0)
    29        1:1        3:3   +   0.561 (35,4,4,2,0,1,3,4,0)
    30        1:1        3:3   +   0.5 (29,3,4,1,0,1,2,3,0)
    31        1:1        3:3   +   0.579 (34,3,4,4,0,1,3,1,1)
    32        1:1        1:1       1 (42,4,4,1,1,1,2,4,0)
    33        1:1        3:3   +   0.617 (47,3,4,3,1,1,2,3,0)
    34        2:2        3:3   +   0.5 (25,4,4,1,1,1,1,4,0)
    35        2:2        3:3   +   0.561 (28,4,4,2,1,0,1,3,0)
    36        2:2        3:3   +   0.469 (33,3,4,5,0,1,3,3,0)
    37        2:2        3:3   +   0.469 (39,3,4,5,1,1,3,4,0)
    38        2:2        3:3   +   0.561 (27,4,4,2,1,1,1,3,0)
    39        2:2        3:3   +   0.833 (34,2,2,8,1,1,2,2,0)
    40        2:2        2:2       0.667 (24,4,4,1,1,1,3,4,0)
    41        2:2        2:2       0.587 (37,4,4,4,1,1,1,4,0)
    42        2:2        2:2       0.587 (41,4,4,4,0,1,1,4,0)
    43        2:2        2:2       0.447 (39,4,4,5,1,1,1,4,0)
    44        2:2        2:2       0.587 (28,4,4,4,1,1,1,3,0)
    45        2:2        2:2       0.587 (40,4,4,4,1,1,1,3,0)
    46        2:2        3:3   +   0.426 (28,3,4,2,0,1,2,3,0)
    47        2:2        2:2       0.587 (46,4,4,4,1,1,1,4,0)
    48        2:2        2:2       0.587 (41,4,4,4,0,0,2,4,0)
    49        2:2        3:3   +   0.426 (32,3,3,2,1,0,3,4,0)
    50        2:2        3:3   +   0.617 (26,3,4,3,1,1,2,3,0)
    51        2:2        3:3   +   0.561 (26,4,4,2,1,0,1,4,0)
    52        2:2        3:3   +   0.561 (36,4,4,2,1,1,2,4,0)
    53        2:2        2:2       0.447 (42,4,4,5,1,1,1,4,0)
    54        2:2        3:3   +   0.714 (37,2,3,7,1,1,3,4,0)
    55        2:2        3:3   +   0.5 (20,3,4,1,1,1,3,2,0)
    56        2:2        2:2       1 (44,2,3,1,0,1,2,4,0)
    57        2:2        2:2       0.587 (41,4,4,4,0,0,2,4,0)
    58        2:2        2:2       0.458 (36,4,4,3,1,1,1,4,0)
    59        2:2        3:3   +   0.469 (24,3,4,5,1,1,1,2,1)
    60        2:2        2:2       0.5 (27,4,4,1,0,0,1,4,0)
    61        2:2        2:2       0.75 (37,4,3,8,1,1,1,4,0)
    62        2:2        2:2       0.587 (44,4,4,4,1,1,1,4,0)
    63        2:2        2:2       0.587 (46,4,4,4,1,1,1,4,0)
    64        2:2        3:3   +   0.561 (35,4,4,2,1,0,1,4,0)
    65        2:2        3:3   +   0.579 (31,3,4,4,1,1,1,3,0)
    66        2:2        2:2       0.458 (35,4,4,3,1,1,2,3,0)
    67        3:3        3:3       0.556 (25,2,3,1,1,1,3,1,0)
    68        3:3        1:1   +   0.565 (24,1,2,3,1,1,3,2,0)
    69        3:3        3:3       0.5 (22,3,3,1,1,1,3,2,0)
    70        3:3        3:3       0.556 (25,2,3,2,1,1,3,1,0)
    71        3:3        3:3       0.426 (20,3,4,2,1,1,1,3,0)
    72        3:3        1:1   +   1 (19,2,4,1,1,1,2,3,0)
    73        3:3        3:3       0.714 (37,2,3,6,1,1,3,4,0)
    74        3:3        3:3       1 (36,2,3,6,1,1,2,4,0)
    75        3:3        3:3       0.833 (34,2,3,3,0,1,3,2,1)
    76        3:3        2:2   +   0.587 (46,4,4,4,1,1,1,4,0)
    77        3:3        2:2   +   0.458 (34,4,4,3,1,1,1,4,0)
    78        3:3        2:2   +   0.458 (28,4,4,3,0,0,3,4,0)
    79        3:3        1:1   +   0.565 (22,1,3,2,1,1,3,2,0)
    80        3:3        1:1   +   0.565 (28,1,2,4,1,1,2,3,0)
    81        3:3        1:1   +   0.565 (30,1,3,2,1,1,3,4,0)
    82        3:3        1:1   +   0.565 (32,1,4,4,1,1,3,2,0)
    83        3:3        3:3       0.561 (38,4,4,2,1,0,1,4,0)
    84        3:3        3:3       0.5 (17,3,4,1,1,1,3,3,0)
    85        3:3        3:3       0.561 (27,4,4,2,1,1,1,4,0)
    86        3:3        3:3       0.426 (25,3,4,2,1,1,3,3,0)
    87        3:3        3:3       0.579 (30,3,3,4,1,0,3,2,0)
    88        3:3        3:3       0.561 (43,4,4,2,1,1,1,4,0)
    89        3:3        1:1   +   1 (28,4,4,1,0,0,2,4,0)
    90        3:3        3:3       0.561 (28,4,3,2,1,1,3,2,0)
    91        3:3        3:3       0.579 (33,3,3,4,1,0,2,2,0)
    92        3:3        3:3       0.5 (17,3,3,1,1,1,2,4,0)
    93        3:3        3:3       0.561 (30,4,4,2,1,0,2,2,0)
    94        3:3        1:1   +   1 (22,2,4,1,1,1,3,3,0)
    95        3:3        1:1   +   0.565 (34,1,4,4,1,1,3,4,1)
    96        3:3        1:1   +   0.565 (22,1,3,2,1,1,3,1,0)
    97        3:3        3:3       0.426 (26,3,4,2,1,0,2,4,0)
    98        3:3        3:3       0.75 (22,4,4,1,1,0,2,4,0)
    99        3:3        2:2   +   0.458 (22,4,4,3,1,1,3,2,0)
   100        3:3        2:2   +   0.5 (27,4,4,1,0,0,1,3,0)
   101        3:3        3:3       0.561 (24,4,4,2,1,1,3,3,0)
   102        3:3        1:1   +   0.565 (35,1,2,4,1,0,4,4,0)
   103        3:3        2:2   +   0.5 (27,4,4,1,0,1,3,4,0)
   104        3:3        3:3       0.5 (32,2,3,4,1,0,2,2,0)
   105        3:3        3:3       1 (27,2,4,3,1,1,4,4,0)
   106        3:3        1:1   +   0.833 (45,2,3,3,0,0,2,4,0)
   107        3:3        1:1   +   0.565 (26,1,2,3,1,0,3,2,0)
   108        3:3        1:1   +   0.571 (21,2,2,1,1,1,4,3,0)
   109        3:3        3:3       0.579 (46,3,4,4,1,0,3,4,0)
   110        3:3        3:3       0.426 (22,3,2,2,1,1,2,1,0)
   111        3:3        3:3       0.579 (33,3,3,4,1,0,2,3,0)
   112        3:3        3:3       0.469 (27,3,3,5,1,1,2,4,0)
   113        3:3        2:2   +   0.75 (41,4,4,8,1,1,1,4,0)
   114        3:3        1:1   +   0.5 (30,2,3,5,1,0,3,4,0)
   115        3:3        1:1   +   0.5 (40,2,4,3,0,1,3,4,0)
   116        3:3        3:3       0.561 (20,4,4,2,1,1,1,3,0)
   117        3:3        2:2   +   0.447 (41,4,4,5,1,1,1,4,0)
   118        3:3        2:2   +   0.458 (36,4,4,3,0,1,3,4,0)
     1        1:1        3:3   +   0.455 (42,3,3,5,1,1,2,2,0)
     2        1:1        1:1       0.8 (38,1,2,8,1,1,3,3,1)
     3        1:1        3:3   +   0.495 (23,2,4,2,1,1,1,4,0)
     4        1:1        3:3   +   0.495 (30,2,3,4,1,0,3,2,0)
     5        1:1        3:3   +   0.414 (27,4,4,1,0,0,2,4,0)
     6        1:1        3:3   +   0.495 (41,2,2,5,0,1,2,2,0)
     7        1:1        3:3   +   0.495 (47,2,2,7,1,1,2,2,0)
     8        1:1        1:1       1 (31,3,2,1,1,1,3,4,0)
     9        1:1        3:3   +   0.495 (16,2,4,1,1,1,3,4,0)
    10        1:1        3:3   +   0.495 (25,2,2,3,1,1,3,3,0)
    11        1:1        1:1       0.667 (47,1,2,2,1,1,2,4,0)
    12        1:1        3:3   +   0.495 (19,2,2,2,1,1,3,1,0)
    13        1:1        2:2   +   0.436 (28,4,4,3,0,0,1,4,0)
    14        1:1        3:3   +   0.431 (45,3,4,2,0,1,1,4,0)
    15        1:1        3:3   +   0.535 (23,4,4,2,1,0,3,3,0)
    16        1:1        1:1       1 (33,1,2,0,1,0,3,3,0)
    17        1:1        3:3   +   0.495 (17,2,3,1,1,1,3,2,0)
    18        1:1        3:3   +   0.495 (40,2,2,6,1,1,2,2,1)
    19        1:1        3:3   +   0.495 (42,2,3,2,1,1,1,4,0)
    20        1:1        3:3   +   0.431 (23,3,3,2,1,1,3,3,0)
    21        1:1        1:1       0.8 (48,1,1,8,1,1,1,1,1)
    22        1:1        2:2   +   0.455 (28,4,4,5,1,0,3,4,0)
    23        1:1        1:1       1 (39,3,4,1,0,1,3,4,0)
    24        1:1        1:1       0.8 (43,1,2,8,1,1,2,2,1)
    25        1:1        3:3   +   0.495 (18,2,3,1,1,1,2,3,0)
    26        1:1        3:3   +   0.455 (48,3,4,5,1,1,2,3,0)
    27        1:1        2:2   +   0.455 (43,4,4,5,1,1,1,3,0)
    28        1:1        1:1       1 (22,4,4,0,1,1,3,2,0)
    29        1:1        1:1       1 (40,1,1,0,1,1,3,2,0)
    30        1:1        3:3   +   0.414 (32,4,4,1,0,1,1,4,0)
    31        1:1        3:3   +   0.495 (36,2,3,6,1,1,2,3,0)
    32        1:1        3:3   +   0.414 (47,4,4,1,0,1,1,4,0)
    33        1:1        1:1       0.778 (25,1,3,1,1,1,4,2,0)
    34        2:2        2:2       0.455 (33,4,4,5,1,1,2,4,0)
    35        2:2        1:1   +   0.333 (20,3,4,1,1,1,2,4,0)
    36        2:2        2:2       0.436 (33,4,4,3,1,1,3,4,0)
    37        2:2        3:3   +   0.414 (22,4,4,1,1,0,2,2,0)
    38        2:2        3:3   +   0.535 (26,4,4,2,0,1,1,4,0)
    39        2:2        3:3   +   0.5 (33,3,4,3,0,1,2,4,0)
    40        2:2        3:3   +   0.88 (26,3,4,3,1,1,3,4,0)
    41        2:2        2:2       0.436 (43,4,4,3,0,1,1,4,0)
    42        2:2        3:3   +   0.537 (34,3,4,4,1,1,3,3,0)
    43        2:2        1:1   +   1 (35,1,3,7,1,0,2,3,1)
    44        2:2        2:2       0.436 (38,4,4,3,0,0,2,4,0)
    45        2:2        2:2       0.571 (32,3,4,7,0,1,1,3,0)
    46        2:2        3:3   +   0.535 (27,4,4,2,1,0,1,3,0)
    47        2:2        2:2       0.618 (32,4,4,4,1,1,1,2,0)
    48        2:2        3:3   +   0.5 (41,3,4,3,0,1,2,4,0)
    49        2:2        2:2       0.618 (42,4,4,4,1,1,3,4,0)
    50        2:2        2:2       0.436 (37,4,4,3,1,1,3,4,0)
    51        2:2        2:2       0.436 (30,4,4,3,1,1,2,1,0)
    52        2:2        2:2       0.545 (26,3,4,3,1,1,1,4,0)
    53        2:2        3:3   +   0.537 (36,3,4,4,0,0,2,4,0)
    54        2:2        2:2       0.545 (28,3,3,3,1,1,1,2,0)
    55        2:2        2:2       0.618 (38,4,4,4,0,1,3,4,0)
    56        2:2        3:3   +   0.495 (31,2,2,4,1,1,4,3,1)
    57        2:2        3:3   +   0.75 (23,3,1,1,1,0,3,3,0)
    58        2:2        2:2       0.455 (35,4,4,5,1,0,1,4,0)
    59        2:2        2:2       0.412 (43,3,3,6,1,0,3,2,0)
    60        2:2        2:2       0.436 (33,4,4,3,0,1,2,4,0)
    61        2:2        1:1   +   0.778 (24,1,4,1,1,0,4,2,1)
    62        2:2        2:2       0.618 (32,4,4,4,1,1,2,3,0)
    63        2:2        3:3   +   0.495 (42,2,3,7,1,1,3,4,0)
    64        2:2        2:2       0.455 (43,4,4,5,0,1,1,4,0)
    65        2:2        2:2       0.455 (34,4,4,5,1,1,3,4,0)
    66        2:2        2:2       0.436 (34,4,4,3,1,0,3,4,0)
    67        3:3        3:3       0.495 (33,2,3,4,1,1,2,3,0)
    68        3:3        3:3       0.5 (25,3,3,3,1,1,2,1,0)
    69        3:3        3:3       0.495 (21,2,2,0,0,1,4,4,0)
    70        3:3        3:3       0.495 (33,2,4,3,1,1,2,4,0)
    71        3:3        2:2   +   0.455 (41,4,4,5,1,1,1,4,0)
    72        3:3        3:3       0.495 (25,2,4,3,1,1,3,3,0)
    73        3:3        2:2   +   0.422 (44,4,4,11,1,1,1,4,0)
    74        3:3        3:3       0.495 (40,2,3,5,1,1,3,3,0)
    75        3:3        3:3       0.495 (34,2,3,2,1,1,2,3,0)
    76        3:3        2:2   +   0.618 (38,4,4,4,1,0,1,4,0)
    77        3:3        1:1   +   1 (25,1,2,3,1,1,2,3,0)
    78        3:3        3:3       0.537 (26,3,2,4,1,1,3,4,0)
    79        3:3        3:3       0.556 (31,1,2,4,1,1,3,3,0)
    80        3:3        3:3       0.431 (45,3,4,2,0,1,3,3,0)
    81        3:3        2:2   +   0.412 (31,3,3,6,0,1,3,1,0)
    82        3:3        3:3       0.495 (29,2,4,3,1,0,3,3,0)
    83        3:3        3:3       0.495 (36,2,4,8,1,1,1,4,0)
    84        3:3        3:3       0.535 (34,4,4,2,0,1,1,4,0)
    85        3:3        3:3       0.535 (40,4,4,2,0,0,1,4,0)
    86        3:3        2:2   +   0.436 (37,4,4,3,1,1,2,4,0)
    87        3:3        3:3       0.537 (29,3,3,4,1,1,3,4,0)
    88        3:3        3:3       0.535 (25,4,4,2,1,1,1,3,0)
    89        3:3        2:2   +   0.436 (38,4,4,3,0,0,3,3,1)
    90        3:3        3:3       1 (21,3,3,1,1,1,3,3,0)
    91        3:3        3:3       0.537 (33,3,4,4,1,0,2,4,0)
    92        3:3        3:3       0.537 (26,3,4,4,1,1,2,3,0)
    93        3:3        1:1   +   0.667 (22,1,2,2,1,1,3,4,0)
    94        3:3        3:3       0.75 (22,3,4,1,1,0,1,4,0)
    95        3:3        3:3       0.495 (37,2,4,3,1,1,2,3,0)
    96        3:3        1:1   +   0.75 (18,3,3,1,1,1,2,2,0)
    97        3:3        3:3       0.535 (28,4,4,2,0,1,2,4,0)
    98        3:3        3:3       0.495 (37,2,3,9,1,1,3,3,0)
    99        3:3        2:2   +   0.436 (29,4,4,3,1,1,3,4,0)
   100        3:3        3:3       0.535 (32,4,4,2,1,0,1,3,0)
   101        3:3        3:3       0.556 (24,1,3,4,1,1,3,3,0)
   102        3:3        2:2   +   0.571 (30,3,3,7,1,1,3,4,0)
   103        3:3        2:2   +   0.455 (42,4,4,5,1,1,1,4,0)
   104        3:3        3:3       0.495 (28,2,2,5,1,0,2,4,0)
   105        3:3        3:3       0.535 (25,4,4,2,1,1,1,2,0)
   106        3:3        3:3       0.495 (28,2,3,6,1,1,2,4,0)
   107        3:3        3:3       0.495 (23,2,3,3,1,1,2,3,0)
   108        3:3        1:1   +   0.5 (29,3,3,1,0,0,2,4,0)
   109        3:3        2:2   +   0.412 (37,3,3,6,1,1,3,3,0)
   110        3:3        3:3       0.455 (43,3,3,5,1,0,3,3,0)
   111        3:3        2:2   +   0.618 (31,4,4,4,1,0,3,4,0)
   112        3:3        2:2   +   0.436 (31,4,4,3,1,1,4,4,0)
   113        3:3        3:3       0.535 (23,4,4,2,1,1,3,4,0)
   114        3:3        3:3       0.431 (26,3,4,2,1,1,3,3,0)
   115        3:3        1:1   +   0.667 (32,1,2,6,0,1,2,3,0)
   116        3:3        3:3       0.5 (31,3,3,3,1,1,2,1,1)
   117        3:3        3:3       0.414 (21,4,4,1,1,1,3,1,0)
     1        1:1        2:2   +   0.5 (27,2,4,1,1,0,1,1,0)
     2        1:1        3:3   +   0.5 (25,4,4,1,0,1,2,3,0)
     3        1:1        3:3   +   0.615 (49,2,3,4,1,1,2,3,0)
     4        1:1        3:3   +   0.424 (36,1,4,1,1,1,3,3,0)
     5        1:1        1:1       0.959 (35,1,2,0,1,0,4,4,0)
     6        1:1        3:3   +   0.495 (31,3,3,2,1,0,3,3,0)
     7        1:1        3:3   +   1 (28,4,4,1,1,0,1,3,0)
     8        1:1        2:2   +   0.625 (37,3,4,7,1,1,3,4,0)
     9        1:1        1:1       0.959 (37,1,3,0,1,1,3,4,0)
    10        1:1        1:1       0.959 (24,3,4,0,1,0,2,3,0)
    11        1:1        1:1       0.448 (40,2,2,8,1,1,1,3,0)
    12        1:1        3:3   +   0.507 (26,4,4,3,1,1,1,4,0)
    13        1:1        3:3   +   0.533 (47,1,1,4,1,1,2,2,0)
    14        1:1        1:1       0.6 (46,4,4,10,1,1,1,3,0)
    15        1:1        1:1       0.448 (48,3,4,8,1,1,3,3,0)
    16        1:1        1:1       1 (45,4,4,1,1,0,1,4,0)
    17        1:1        3:3   +   0.495 (40,4,4,2,1,1,3,4,0)
    18        1:1        3:3   +   0.406 (35,3,4,6,1,0,2,2,0)
    19        1:1        3:3   +   0.406 (38,1,2,6,1,1,2,1,1)
    20        1:1        3:3   +   0.615 (32,2,3,4,0,1,2,4,0)
    21        1:1        1:1       0.5 (41,3,2,11,1,1,2,3,0)
    22        1:1        3:3   +   0.615 (24,2,2,4,1,1,3,4,0)
    23        1:1        3:3   +   0.75 (24,4,4,1,1,0,1,3,0)
    24        1:1        3:3   +   0.75 (19,3,3,1,1,1,2,4,0)
    25        1:1        3:3   +   0.495 (47,3,3,2,1,1,2,4,0)
    26        1:1        3:3   +   0.456 (38,2,4,5,1,1,3,3,0)
    27        1:1        3:3   +   0.456 (35,4,4,5,1,1,1,4,0)
    28        1:1        1:1       0.959 (21,1,3,0,1,0,3,4,1)
    29        1:1        1:1       1 (45,4,4,1,1,1,1,4,0)
    30        1:1        3:3   +   0.495 (22,3,4,2,1,1,3,3,0)
    31        1:1        3:3   +   0.495 (47,4,4,2,1,1,1,4,0)
    32        1:1        3:3   +   0.495 (27,4,4,2,1,0,1,4,0)
    33        1:1        3:3   +   1 (41,2,4,1,1,1,2,3,0)
    34        2:2        3:3   +   0.406 (47,4,4,6,1,0,1,4,0)
    35        2:2        3:3   +   0.875 (35,1,2,9,1,0,3,1,0)
    36        2:2        2:2       0.75 (24,4,4,1,1,1,2,4,0)
    37        2:2        3:3   +   0.406 (35,3,3,6,1,1,2,3,0)
    38        2:2        2:2       0.875 (44,4,4,7,1,1,2,4,0)
    39        2:2        3:3   +   0.406 (38,4,4,6,1,0,3,3,0)
    40        2:2        3:3   +   0.507 (33,4,4,3,1,1,3,3,0)
    41        2:2        3:3   +   0.5 (25,4,4,1,1,0,1,4,0)
    42        2:2        3:3   +   0.495 (28,3,4,2,0,1,3,3,0)
    43        2:2        3:3   +   0.507 (31,4,4,3,0,1,2,4,0)
    44        2:2        2:2       0.629 (41,4,4,4,1,0,1,4,0)
    45        2:2        3:3   +   0.495 (31,3,3,2,1,0,3,3,0)
    46        2:2        1:1   +   0.667 (31,4,4,1,1,1,1,4,0)
    47        2:2        3:3   +   0.556 (36,3,3,4,1,1,1,3,0)
    48        2:2        2:2       0.629 (48,4,4,4,0,1,1,4,0)
    49        2:2        3:3   +   0.406 (40,4,4,6,0,0,1,4,0)
    50        2:2        3:3   +   0.507 (35,4,4,3,1,1,1,4,0)
    51        2:2        3:3   +   0.507 (29,4,4,3,1,0,3,3,0)
    52        2:2        3:3   +   0.507 (37,4,4,3,1,1,1,4,0)
    53        2:2        2:2       0.75 (24,4,4,1,1,1,1,4,0)
    54        2:2        3:3   +   0.507 (42,4,4,3,1,0,1,4,0)
    55        2:2        1:1   +   0.833 (25,3,3,1,1,1,3,1,0)
    56        2:2        3:3   +   0.507 (45,4,4,3,0,1,2,4,0)
    57        2:2        3:3   +   0.406 (41,4,4,6,0,1,1,4,0)
    58        2:2        3:3   +   0.507 (36,4,4,3,0,1,2,4,0)
    59        2:2        3:3   +   0.8 (27,4,4,1,1,1,1,4,0)
    60        2:2        2:2       0.875 (45,4,4,7,1,1,1,4,0)
    61        2:2        2:2       1 (47,2,2,7,1,1,2,4,0)
    62        2:2        3:3   +   0.495 (23,3,3,2,1,0,3,4,0)
    63        2:2        3:3   +   0.406 (42,4,4,6,1,1,1,3,0)
    64        2:2        3:3   +   0.495 (46,4,4,2,1,0,1,4,0)
    65        2:2        3:3   +   0.495 (32,4,4,2,0,0,2,4,0)
    66        2:2        3:3   +   0.652 (21,4,4,1,1,1,1,3,0)
    67        3:3        3:3       0.507 (37,4,4,3,1,0,1,4,0)
    68        3:3        3:3       0.406 (32,2,2,6,1,1,2,3,0)
    69        3:3        3:3       0.833 (30,2,3,7,1,1,3,3,0)
    70        3:3        3:3       0.456 (42,4,4,5,0,1,2,4,0)
    71        3:3        3:3       0.507 (25,3,4,3,1,1,3,4,0)
    72        3:3        3:3       0.507 (30,3,4,3,0,1,3,3,0)
    73        3:3        1:1   +   0.448 (33,3,3,8,1,1,3,4,0)
    74        3:3        3:3       0.456 (29,1,2,5,1,0,1,2,0)
    75        3:3        3:3       0.507 (32,2,4,3,1,1,3,4,0)
    76        3:3        3:3       0.507 (33,4,4,3,0,0,2,4,0)
    77        3:3        3:3       0.652 (21,2,3,1,1,0,3,2,0)
    78        3:3        3:3       0.507 (38,2,3,3,1,1,2,4,0)
    79        3:3        3:3       0.507 (25,3,3,3,1,1,3,2,0)
    80        3:3        3:3       0.507 (36,4,4,3,0,1,2,4,0)
    81        3:3        3:3       0.456 (33,4,4,5,1,1,3,3,0)
    82        3:3        2:2   +   0.629 (32,4,4,4,1,0,1,4,0)
    83        3:3        3:3       0.495 (29,4,4,2,1,1,3,4,0)
    84        3:3        3:3       0.424 (37,4,4,1,0,1,1,4,0)
    85        3:3        3:3       0.615 (31,2,2,4,1,1,3,3,0)
    86        3:3        3:3       0.456 (43,4,4,5,1,1,1,4,0)
    87        3:3        3:3       0.615 (37,2,4,4,1,0,2,3,0)
    88        3:3        3:3       0.6 (17,3,4,1,1,1,2,1,0)
    89        3:3        3:3       0.615 (25,2,3,4,1,0,3,2,0)
    90        3:3        3:3       0.406 (36,4,4,6,0,1,1,2,1)
    91        3:3        3:3       0.495 (33,4,4,2,0,0,1,3,0)
    92        3:3        3:3       0.456 (32,2,4,5,1,1,3,4,0)
    93        3:3        3:3       0.507 (30,2,3,3,1,1,3,3,0)
    94        3:3        3:3       0.507 (32,4,4,3,1,0,1,4,0)
    95        3:3        3:3       0.456 (46,2,2,5,1,1,2,4,0)
    96        3:3        3:3       0.456 (28,3,4,5,1,1,2,4,0)
