

=== Predictions under cross-validation ===

 inst#     actual  predicted error prediction (Wifes_age,Wifes_education,Husbands_education,Number_of_children_ever_born,Wifes_religion,Wifes_now_working?,Husbands_occupation,Standard-of-living_index,Media_exposure)
    60        2:2        3:3   +   0.474 (29,3,4,3,1,1,1,3,0)
    61        2:2        3:3   +   0.474 (32,4,4,2,1,0,3,4,0)
    62        2:2        3:3   +   0.474 (29,4,4,3,1,1,3,2,0)
    63        2:2        3:3   +   0.474 (46,4,3,5,1,1,1,4,0)
    64        2:2        3:3   +   0.474 (30,3,4,7,1,1,2,4,0)
    65        2:2        3:3   +   0.474 (23,4,3,3,1,1,3,3,0)
    66        2:2        3:3   +   0.474 (26,4,4,1,1,0,2,3,0)
    67        2:2        3:3   +   0.474 (32,4,4,2,1,1,1,4,0)
    68        3:3        3:3       0.474 (24,4,4,2,1,0,3,3,0)
    69        3:3        3:3       0.474 (34,3,4,3,0,0,3,4,0)
    70        3:3        3:3       0.474 (30,3,2,3,1,1,3,3,0)
    71        3:3        3:3       0.474 (39,4,4,2,0,1,3,4,0)
    72        3:3        3:3       0.474 (47,1,3,9,1,0,3,3,0)
    73        3:3        1:1   +   0.72 (35,1,2,6,1,1,2,2,1)
    74        3:3        3:3       0.474 (25,4,4,3,1,1,3,3,0)
    75        3:3        3:3       0.474 (25,2,3,2,1,1,2,4,0)
    76        3:3        3:3       0.474 (36,4,4,3,1,1,2,4,0)
    77        3:3        3:3       0.474 (37,3,4,3,0,1,3,4,0)
    78        3:3        3:3       0.474 (32,2,3,5,1,0,2,3,0)
    79        3:3        3:3       0.474 (24,3,4,4,1,1,2,3,0)
    80        3:3        3:3       0.474 (28,2,3,3,1,1,2,4,0)
    81        3:3        3:3       0.474 (21,3,3,1,1,1,3,2,0)
    82        3:3        3:3       0.474 (27,3,3,3,1,1,2,2,0)
    83        3:3        3:3       0.474 (37,3,4,4,0,1,2,4,0)
    84        3:3        3:3       0.474 (39,4,4,2,0,1,1,3,0)
    85        3:3        3:3       0.474 (27,3,4,2,1,1,3,2,0)
    86        3:3        3:3       0.474 (25,3,4,3,1,0,3,4,0)
    87        3:3        1:1   +   0.72 (35,1,2,5,1,1,2,2,1)
    88        3:3        3:3       0.474 (39,4,4,3,1,1,2,4,0)
    89        3:3        3:3       0.474 (21,2,1,3,1,0,3,1,1)
    90        3:3        3:3       0.474 (28,2,4,7,1,1,3,3,0)
    91        3:3        3:3       0.474 (31,3,4,5,1,1,1,4,0)
    92        3:3        3:3       0.474 (26,3,2,5,1,1,2,2,0)
    93        3:3        3:3       0.474 (28,3,3,3,1,0,2,4,0)
    94        3:3        3:3       0.474 (32,3,3,4,1,1,2,1,0)
    95        3:3        2:2   +   0.612 (37,4,4,4,1,1,3,2,0)
    96        3:3        3:3       0.474 (34,3,4,4,1,1,1,3,0)
    97        3:3        3:3       0.474 (20,3,3,2,1,1,2,4,0)
    98        3:3        3:3       0.474 (23,4,4,1,1,1,3,3,0)
    99        3:3        1:1   +   0.72 (41,1,4,9,1,1,2,1,0)
   100        3:3        3:3       0.474 (24,4,4,1,1,0,1,4,0)
   101        3:3        3:3       0.474 (22,4,4,1,1,1,2,3,0)
   102        3:3        3:3       0.474 (35,2,3,5,1,1,3,3,0)
   103        3:3        3:3       0.474 (31,4,4,1,1,1,1,4,0)
   104        3:3        3:3       0.474 (29,3,3,1,1,1,3,3,0)
   105        3:3        3:3       0.474 (31,3,4,4,1,0,3,3,0)
   106        3:3        3:3       0.474 (38,4,4,6,1,1,2,4,0)
   107        3:3        3:3       0.474 (30,2,2,4,1,1,2,1,0)
   108        3:3        2:2   +   0.612 (46,4,4,4,0,1,1,4,0)
   109        3:3        3:3       0.474 (25,3,3,2,1,1,2,3,0)
   110        3:3        3:3       0.474 (38,4,4,5,1,1,2,3,0)
   111        3:3        3:3       0.474 (23,2,3,2,1,1,3,1,0)
   112        3:3        3:3       0.474 (28,3,4,2,1,1,2,3,0)
   113        3:3        3:3       0.474 (33,4,4,2,1,0,1,4,0)
   114        3:3        3:3       0.474 (44,4,4,5,1,0,1,4,0)
   115        3:3        3:3       0.474 (34,2,4,7,1,1,2,3,0)
   116        3:3        3:3       0.474 (23,4,4,3,1,1,3,3,0)
   117        3:3        3:3       0.474 (46,1,2,9,1,0,3,4,1)
   118        3:3        3:3       0.474 (32,4,4,2,1,0,3,4,0)
     1        1:1        3:3   +   0.476 (24,3,4,2,1,1,2,2,0)
     2        1:1        3:3   +   0.476 (35,4,4,1,1,1,1,3,0)
     3        1:1        3:3   +   0.476 (37,4,4,2,1,1,1,4,0)
     4        1:1        3:3   +   0.476 (42,1,3,12,1,1,2,4,0)
     5        1:1        3:3   +   0.476 (20,2,3,3,1,1,3,4,0)
     6        1:1        3:3   +   0.476 (33,4,4,1,0,0,3,4,0)
     7        1:1        3:3   +   0.476 (30,3,4,4,0,1,2,3,0)
     8        1:1        1:1       0.636 (48,1,1,6,1,1,2,3,1)
     9        1:1        3:3   +   0.476 (24,3,3,2,1,0,3,2,0)
    10        1:1        3:3   +   0.476 (47,1,4,7,1,1,2,3,0)
    11        1:1        3:3   +   0.476 (29,3,4,4,1,0,1,3,0)
    12        1:1        3:3   +   0.476 (25,3,2,1,1,0,3,3,0)
    13        1:1        1:1       0.636 (32,1,3,4,1,1,2,2,1)
    14        1:1        3:3   +   0.476 (26,4,4,1,1,1,1,4,0)
    15        1:1        1:1       0.959 (22,3,4,0,1,0,3,4,0)
    16        1:1        3:3   +   0.476 (38,3,3,4,0,0,3,2,1)
    17        1:1        3:3   +   0.476 (36,3,3,3,0,0,2,3,1)
    18        1:1        3:3   +   0.476 (34,2,4,6,1,0,3,4,0)
    19        1:1        2:2   +   0.587 (30,4,4,4,1,1,2,4,0)
    20        1:1        3:3   +   0.476 (30,4,4,1,1,0,1,4,0)
    21        1:1        3:3   +   0.476 (37,2,3,2,0,0,3,3,0)
    22        1:1        3:3   +   0.476 (37,3,3,6,1,1,2,2,0)
    23        1:1        3:3   +   0.476 (18,3,4,1,1,1,3,3,0)
    24        1:1        1:1       0.959 (19,2,2,0,1,1,2,2,0)
    25        1:1        1:1       0.959 (29,4,4,0,1,0,2,4,0)
    26        1:1        3:3   +   0.476 (36,1,4,2,1,1,2,2,0)
    27        1:1        1:1       0.959 (28,2,4,0,1,1,3,1,0)
    28        1:1        3:3   +   0.476 (27,4,4,1,0,1,3,4,0)
    29        1:1        3:3   +   0.476 (35,4,4,2,0,1,3,4,0)
    30        1:1        3:3   +   0.476 (29,3,4,1,0,1,2,3,0)
    31        1:1        3:3   +   0.476 (34,3,4,4,0,1,3,1,1)
    32        1:1        3:3   +   0.476 (42,4,4,1,1,1,2,4,0)
    33        1:1        3:3   +   0.476 (47,3,4,3,1,1,2,3,0)
    34        2:2        3:3   +   0.476 (25,4,4,1,1,1,1,4,0)
    35        2:2        3:3   +   0.476 (28,4,4,2,1,0,1,3,0)
    36        2:2        3:3   +   0.476 (33,3,4,5,0,1,3,3,0)
    37        2:2        3:3   +   0.476 (39,3,4,5,1,1,3,4,0)
    38        2:2        3:3   +   0.476 (27,4,4,2,1,1,1,3,0)
    39        2:2        3:3   +   0.476 (34,2,2,8,1,1,2,2,0)
    40        2:2        3:3   +   0.476 (24,4,4,1,1,1,3,4,0)
    41        2:2        2:2       0.587 (37,4,4,4,1,1,1,4,0)
    42        2:2        2:2       0.587 (41,4,4,4,0,1,1,4,0)
    43        2:2        3:3   +   0.476 (39,4,4,5,1,1,1,4,0)
    44        2:2        2:2       0.587 (28,4,4,4,1,1,1,3,0)
    45        2:2        2:2       0.587 (40,4,4,4,1,1,1,3,0)
    46        2:2        3:3   +   0.476 (28,3,4,2,0,1,2,3,0)
    47        2:2        2:2       0.587 (46,4,4,4,1,1,1,4,0)
    48        2:2        2:2       0.587 (41,4,4,4,0,0,2,4,0)
    49        2:2        3:3   +   0.476 (32,3,3,2,1,0,3,4,0)
    50        2:2        3:3   +   0.476 (26,3,4,3,1,1,2,3,0)
    51        2:2        3:3   +   0.476 (26,4,4,2,1,0,1,4,0)
    52        2:2        3:3   +   0.476 (36,4,4,2,1,1,2,4,0)
    53        2:2        3:3   +   0.476 (42,4,4,5,1,1,1,4,0)
    54        2:2        3:3   +   0.476 (37,2,3,7,1,1,3,4,0)
    55        2:2        3:3   +   0.476 (20,3,4,1,1,1,3,2,0)
    56        2:2        1:1   +   0.692 (44,2,3,1,0,1,2,4,0)
    57        2:2        2:2       0.587 (41,4,4,4,0,0,2,4,0)
    58        2:2        2:2       0.525 (36,4,4,3,1,1,1,4,0)
    59        2:2        3:3   +   0.476 (24,3,4,5,1,1,1,2,1)
    60        2:2        3:3   +   0.476 (27,4,4,1,0,0,1,4,0)
    61        2:2        3:3   +   0.476 (37,4,3,8,1,1,1,4,0)
    62        2:2        2:2       0.587 (44,4,4,4,1,1,1,4,0)
    63        2:2        2:2       0.587 (46,4,4,4,1,1,1,4,0)
    64        2:2        3:3   +   0.476 (35,4,4,2,1,0,1,4,0)
    65        2:2        3:3   +   0.476 (31,3,4,4,1,1,1,3,0)
    66        2:2        3:3   +   0.476 (35,4,4,3,1,1,2,3,0)
    67        3:3        1:1   +   0.692 (25,2,3,1,1,1,3,1,0)
    68        3:3        3:3       0.476 (24,1,2,3,1,1,3,2,0)
    69        3:3        3:3       0.476 (22,3,3,1,1,1,3,2,0)
    70        3:3        3:3       0.476 (25,2,3,2,1,1,3,1,0)
    71        3:3        3:3       0.476 (20,3,4,2,1,1,1,3,0)
    72        3:3        3:3       0.476 (19,2,4,1,1,1,2,3,0)
    73        3:3        3:3       0.476 (37,2,3,6,1,1,3,4,0)
    74        3:3        3:3       0.476 (36,2,3,6,1,1,2,4,0)
    75        3:3        3:3       0.476 (34,2,3,3,0,1,3,2,1)
    76        3:3        2:2   +   0.587 (46,4,4,4,1,1,1,4,0)
    77        3:3        2:2   +   0.525 (34,4,4,3,1,1,1,4,0)
    78        3:3        3:3       0.476 (28,4,4,3,0,0,3,4,0)
    79        3:3        3:3       0.476 (22,1,3,2,1,1,3,2,0)
    80        3:3        3:3       0.476 (28,1,2,4,1,1,2,3,0)
    81        3:3        3:3       0.476 (30,1,3,2,1,1,3,4,0)
    82        3:3        3:3       0.476 (32,1,4,4,1,1,3,2,0)
    83        3:3        3:3       0.476 (38,4,4,2,1,0,1,4,0)
    84        3:3        3:3       0.476 (17,3,4,1,1,1,3,3,0)
    85        3:3        3:3       0.476 (27,4,4,2,1,1,1,4,0)
    86        3:3        3:3       0.476 (25,3,4,2,1,1,3,3,0)
    87        3:3        3:3       0.476 (30,3,3,4,1,0,3,2,0)
    88        3:3        3:3       0.476 (43,4,4,2,1,1,1,4,0)
    89        3:3        3:3       0.476 (28,4,4,1,0,0,2,4,0)
    90        3:3        3:3       0.476 (28,4,3,2,1,1,3,2,0)
    91        3:3        3:3       0.476 (33,3,3,4,1,0,2,2,0)
    92        3:3        3:3       0.476 (17,3,3,1,1,1,2,4,0)
    93        3:3        3:3       0.476 (30,4,4,2,1,0,2,2,0)
    94        3:3        3:3       0.476 (22,2,4,1,1,1,3,3,0)
    95        3:3        1:1   +   0.636 (34,1,4,4,1,1,3,4,1)
    96        3:3        3:3       0.476 (22,1,3,2,1,1,3,1,0)
    97        3:3        3:3       0.476 (26,3,4,2,1,0,2,4,0)
    98        3:3        3:3       0.476 (22,4,4,1,1,0,2,4,0)
    99        3:3        3:3       0.476 (22,4,4,3,1,1,3,2,0)
   100        3:3        3:3       0.476 (27,4,4,1,0,0,1,3,0)
   101        3:3        3:3       0.476 (24,4,4,2,1,1,3,3,0)
   102        3:3        3:3       0.476 (35,1,2,4,1,0,4,4,0)
   103        3:3        3:3       0.476 (27,4,4,1,0,1,3,4,0)
   104        3:3        3:3       0.476 (32,2,3,4,1,0,2,2,0)
   105        3:3        3:3       0.476 (27,2,4,3,1,1,4,4,0)
   106        3:3        3:3       0.476 (45,2,3,3,0,0,2,4,0)
   107        3:3        3:3       0.476 (26,1,2,3,1,0,3,2,0)
   108        3:3        3:3       0.476 (21,2,2,1,1,1,4,3,0)
   109        3:3        3:3       0.476 (46,3,4,4,1,0,3,4,0)
   110        3:3        3:3       0.476 (22,3,2,2,1,1,2,1,0)
   111        3:3        3:3       0.476 (33,3,3,4,1,0,2,3,0)
   112        3:3        3:3       0.476 (27,3,3,5,1,1,2,4,0)
   113        3:3        3:3       0.476 (41,4,4,8,1,1,1,4,0)
   114        3:3        3:3       0.476 (30,2,3,5,1,0,3,4,0)
   115        3:3        3:3       0.476 (40,2,4,3,0,1,3,4,0)
   116        3:3        3:3       0.476 (20,4,4,2,1,1,1,3,0)
   117        3:3        3:3       0.476 (41,4,4,5,1,1,1,4,0)
   118        3:3        3:3       0.476 (36,4,4,3,0,1,3,4,0)
     1        1:1        3:3   +   0.466 (42,3,3,5,1,1,2,2,0)
     2        1:1        1:1       0.517 (38,1,2,8,1,1,3,3,1)
     3        1:1        3:3   +   0.466 (23,2,4,2,1,1,1,4,0)
     4        1:1        3:3   +   0.466 (30,2,3,4,1,0,3,2,0)
     5        1:1        3:3   +   0.466 (27,4,4,1,0,0,2,4,0)
     6        1:1        3:3   +   0.466 (41,2,2,5,0,1,2,2,0)
     7        1:1        3:3   +   0.466 (47,2,2,7,1,1,2,2,0)
     8        1:1        3:3   +   0.466 (31,3,2,1,1,1,3,4,0)
     9        1:1        3:3   +   0.466 (16,2,4,1,1,1,3,4,0)
    10        1:1        3:3   +   0.466 (25,2,2,3,1,1,3,3,0)
    11        1:1        1:1       0.731 (47,1,2,2,1,1,2,4,0)
    12        1:1        3:3   +   0.466 (19,2,2,2,1,1,3,1,0)
    13        1:1        3:3   +   0.466 (28,4,4,3,0,0,1,4,0)
    14        1:1        3:3   +   0.466 (45,3,4,2,0,1,1,4,0)
    15        1:1        3:3   +   0.466 (23,4,4,2,1,0,3,3,0)
    16        1:1        1:1       0.98 (33,1,2,0,1,0,3,3,0)
    17        1:1        3:3   +   0.466 (17,2,3,1,1,1,3,2,0)
    18        1:1        1:1       0.517 (40,2,2,6,1,1,2,2,1)
    19        1:1        3:3   +   0.466 (42,2,3,2,1,1,1,4,0)
    20        1:1        3:3   +   0.466 (23,3,3,2,1,1,3,3,0)
    21        1:1        1:1       0.517 (48,1,1,8,1,1,1,1,1)
    22        1:1        3:3   +   0.466 (28,4,4,5,1,0,3,4,0)
    23        1:1        3:3   +   0.466 (39,3,4,1,0,1,3,4,0)
    24        1:1        1:1       0.731 (43,1,2,8,1,1,2,2,1)
    25        1:1        3:3   +   0.466 (18,2,3,1,1,1,2,3,0)
    26        1:1        3:3   +   0.466 (48,3,4,5,1,1,2,3,0)
    27        1:1        3:3   +   0.466 (43,4,4,5,1,1,1,3,0)
    28        1:1        1:1       0.98 (22,4,4,0,1,1,3,2,0)
    29        1:1        1:1       0.98 (40,1,1,0,1,1,3,2,0)
    30        1:1        3:3   +   0.466 (32,4,4,1,0,1,1,4,0)
    31        1:1        3:3   +   0.466 (36,2,3,6,1,1,2,3,0)
    32        1:1        3:3   +   0.466 (47,4,4,1,0,1,1,4,0)
    33        1:1        1:1       0.833 (25,1,3,1,1,1,4,2,0)
    34        2:2        3:3   +   0.466 (33,4,4,5,1,1,2,4,0)
    35        2:2        3:3   +   0.466 (20,3,4,1,1,1,2,4,0)
    36        2:2        3:3   +   0.466 (33,4,4,3,1,1,3,4,0)
    37        2:2        3:3   +   0.466 (22,4,4,1,1,0,2,2,0)
    38        2:2        3:3   +   0.466 (26,4,4,2,0,1,1,4,0)
    39        2:2        3:3   +   0.466 (33,3,4,3,0,1,2,4,0)
    40        2:2        3:3   +   0.466 (26,3,4,3,1,1,3,4,0)
    41        2:2        3:3   +   0.466 (43,4,4,3,0,1,1,4,0)
    42        2:2        3:3   +   0.466 (34,3,4,4,1,1,3,3,0)
    43        2:2        1:1   +   0.731 (35,1,3,7,1,0,2,3,1)
    44        2:2        3:3   +   0.466 (38,4,4,3,0,0,2,4,0)
    45        2:2        3:3   +   0.466 (32,3,4,7,0,1,1,3,0)
    46        2:2        3:3   +   0.466 (27,4,4,2,1,0,1,3,0)
    47        2:2        3:3   +   0.466 (32,4,4,4,1,1,1,2,0)
    48        2:2        3:3   +   0.466 (41,3,4,3,0,1,2,4,0)
    49        2:2        3:3   +   0.466 (42,4,4,4,1,1,3,4,0)
    50        2:2        3:3   +   0.466 (37,4,4,3,1,1,3,4,0)
    51        2:2        3:3   +   0.466 (30,4,4,3,1,1,2,1,0)
    52        2:2        3:3   +   0.466 (26,3,4,3,1,1,1,4,0)
    53        2:2        3:3   +   0.466 (36,3,4,4,0,0,2,4,0)
    54        2:2        3:3   +   0.466 (28,3,3,3,1,1,1,2,0)
    55        2:2        3:3   +   0.466 (38,4,4,4,0,1,3,4,0)
    56        2:2        1:1   +   0.517 (31,2,2,4,1,1,4,3,1)
    57        2:2        3:3   +   0.466 (23,3,1,1,1,0,3,3,0)
    58        2:2        3:3   +   0.466 (35,4,4,5,1,0,1,4,0)
    59        2:2        3:3   +   0.466 (43,3,3,6,1,0,3,2,0)
    60        2:2        3:3   +   0.466 (33,4,4,3,0,1,2,4,0)
    61        2:2        1:1   +   0.517 (24,1,4,1,1,0,4,2,1)
    62        2:2        3:3   +   0.466 (32,4,4,4,1,1,2,3,0)
    63        2:2        3:3   +   0.466 (42,2,3,7,1,1,3,4,0)
    64        2:2        3:3   +   0.466 (43,4,4,5,0,1,1,4,0)
    65        2:2        3:3   +   0.466 (34,4,4,5,1,1,3,4,0)
    66        2:2        3:3   +   0.466 (34,4,4,3,1,0,3,4,0)
    67        3:3        3:3       0.466 (33,2,3,4,1,1,2,3,0)
    68        3:3        3:3       0.466 (25,3,3,3,1,1,2,1,0)
    69        3:3        1:1   +   0.98 (21,2,2,0,0,1,4,4,0)
    70        3:3        3:3       0.466 (33,2,4,3,1,1,2,4,0)
    71        3:3        3:3       0.466 (41,4,4,5,1,1,1,4,0)
    72        3:3        3:3       0.466 (25,2,4,3,1,1,3,3,0)
    73        3:3        3:3       0.466 (44,4,4,11,1,1,1,4,0)
    74        3:3        3:3       0.466 (40,2,3,5,1,1,3,3,0)
    75        3:3        3:3       0.466 (34,2,3,2,1,1,2,3,0)
    76        3:3        3:3       0.466 (38,4,4,4,1,0,1,4,0)
    77        3:3        1:1   +   0.731 (25,1,2,3,1,1,2,3,0)
    78        3:3        3:3       0.466 (26,3,2,4,1,1,3,4,0)
    79        3:3        3:3       0.466 (31,1,2,4,1,1,3,3,0)
    80        3:3        3:3       0.466 (45,3,4,2,0,1,3,3,0)
    81        3:3        3:3       0.466 (31,3,3,6,0,1,3,1,0)
    82        3:3        3:3       0.466 (29,2,4,3,1,0,3,3,0)
    83        3:3        3:3       0.466 (36,2,4,8,1,1,1,4,0)
    84        3:3        3:3       0.466 (34,4,4,2,0,1,1,4,0)
    85        3:3        3:3       0.466 (40,4,4,2,0,0,1,4,0)
    86        3:3        3:3       0.466 (37,4,4,3,1,1,2,4,0)
    87        3:3        3:3       0.466 (29,3,3,4,1,1,3,4,0)
    88        3:3        3:3       0.466 (25,4,4,2,1,1,1,3,0)
    89        3:3        1:1   +   0.517 (38,4,4,3,0,0,3,3,1)
    90        3:3        3:3       0.466 (21,3,3,1,1,1,3,3,0)
    91        3:3        3:3       0.466 (33,3,4,4,1,0,2,4,0)
    92        3:3        3:3       0.466 (26,3,4,4,1,1,2,3,0)
    93        3:3        3:3       0.466 (22,1,2,2,1,1,3,4,0)
    94        3:3        3:3       0.466 (22,3,4,1,1,0,1,4,0)
    95        3:3        3:3       0.466 (37,2,4,3,1,1,2,3,0)
    96        3:3        3:3       0.466 (18,3,3,1,1,1,2,2,0)
    97        3:3        3:3       0.466 (28,4,4,2,0,1,2,4,0)
    98        3:3        3:3       0.466 (37,2,3,9,1,1,3,3,0)
    99        3:3        3:3       0.466 (29,4,4,3,1,1,3,4,0)
   100        3:3        3:3       0.466 (32,4,4,2,1,0,1,3,0)
   101        3:3        3:3       0.466 (24,1,3,4,1,1,3,3,0)
   102        3:3        3:3       0.466 (30,3,3,7,1,1,3,4,0)
   103        3:3        3:3       0.466 (42,4,4,5,1,1,1,4,0)
   104        3:3        3:3       0.466 (28,2,2,5,1,0,2,4,0)
   105        3:3        3:3       0.466 (25,4,4,2,1,1,1,2,0)
   106        3:3        3:3       0.466 (28,2,3,6,1,1,2,4,0)
   107        3:3        3:3       0.466 (23,2,3,3,1,1,2,3,0)
   108        3:3        3:3       0.466 (29,3,3,1,0,0,2,4,0)
   109        3:3        3:3       0.466 (37,3,3,6,1,1,3,3,0)
   110        3:3        3:3       0.466 (43,3,3,5,1,0,3,3,0)
   111        3:3        3:3       0.466 (31,4,4,4,1,0,3,4,0)
   112        3:3        3:3       0.466 (31,4,4,3,1,1,4,4,0)
   113        3:3        3:3       0.466 (23,4,4,2,1,1,3,4,0)
   114        3:3        3:3       0.466 (26,3,4,2,1,1,3,3,0)
   115        3:3        1:1   +   0.731 (32,1,2,6,0,1,2,3,0)
   116        3:3        1:1   +   0.517 (31,3,3,3,1,1,2,1,1)
   117        3:3        3:3       0.466 (21,4,4,1,1,1,3,1,0)
     1        1:1        3:3   +   0.491 (27,2,4,1,1,0,1,1,0)
     2        1:1        3:3   +   0.491 (25,4,4,1,0,1,2,3,0)
     3        1:1        3:3   +   0.491 (49,2,3,4,1,1,2,3,0)
     4        1:1        3:3   +   0.491 (36,1,4,1,1,1,3,3,0)
     5        1:1        1:1       0.959 (35,1,2,0,1,0,4,4,0)
     6        1:1        3:3   +   0.491 (31,3,3,2,1,0,3,3,0)
     7        1:1        3:3   +   0.491 (28,4,4,1,1,0,1,3,0)
     8        1:1        3:3   +   0.491 (37,3,4,7,1,1,3,4,0)
     9        1:1        1:1       0.959 (37,1,3,0,1,1,3,4,0)
    10        1:1        1:1       0.959 (24,3,4,0,1,0,2,3,0)
    11        1:1        3:3   +   0.491 (40,2,2,8,1,1,1,3,0)
    12        1:1        3:3   +   0.491 (26,4,4,3,1,1,1,4,0)
    13        1:1        1:1       0.632 (47,1,1,4,1,1,2,2,0)
    14        1:1        3:3   +   0.491 (46,4,4,10,1,1,1,3,0)
    15        1:1        3:3   +   0.491 (48,3,4,8,1,1,3,3,0)
    16        1:1        3:3   +   0.491 (45,4,4,1,1,0,1,4,0)
    17        1:1        3:3   +   0.491 (40,4,4,2,1,1,3,4,0)
    18        1:1        3:3   +   0.491 (35,3,4,6,1,0,2,2,0)
    19        1:1        1:1       0.556 (38,1,2,6,1,1,2,1,1)
    20        1:1        3:3   +   0.491 (32,2,3,4,0,1,2,4,0)
    21        1:1        3:3   +   0.491 (41,3,2,11,1,1,2,3,0)
    22        1:1        3:3   +   0.491 (24,2,2,4,1,1,3,4,0)
    23        1:1        3:3   +   0.491 (24,4,4,1,1,0,1,3,0)
    24        1:1        3:3   +   0.491 (19,3,3,1,1,1,2,4,0)
    25        1:1        3:3   +   0.491 (47,3,3,2,1,1,2,4,0)
    26        1:1        3:3   +   0.491 (38,2,4,5,1,1,3,3,0)
    27        1:1        3:3   +   0.491 (35,4,4,5,1,1,1,4,0)
    28        1:1        1:1       0.959 (21,1,3,0,1,0,3,4,1)
    29        1:1        3:3   +   0.491 (45,4,4,1,1,1,1,4,0)
    30        1:1        3:3   +   0.491 (22,3,4,2,1,1,3,3,0)
    31        1:1        3:3   +   0.491 (47,4,4,2,1,1,1,4,0)
    32        1:1        3:3   +   0.491 (27,4,4,2,1,0,1,4,0)
    33        1:1        3:3   +   0.491 (41,2,4,1,1,1,2,3,0)
    34        2:2        3:3   +   0.491 (47,4,4,6,1,0,1,4,0)
    35        2:2        3:3   +   0.491 (35,1,2,9,1,0,3,1,0)
    36        2:2        3:3   +   0.491 (24,4,4,1,1,1,2,4,0)
    37        2:2        3:3   +   0.491 (35,3,3,6,1,1,2,3,0)
    38        2:2        3:3   +   0.491 (44,4,4,7,1,1,2,4,0)
    39        2:2        3:3   +   0.491 (38,4,4,6,1,0,3,3,0)
    40        2:2        3:3   +   0.491 (33,4,4,3,1,1,3,3,0)
    41        2:2        3:3   +   0.491 (25,4,4,1,1,0,1,4,0)
    42        2:2        3:3   +   0.491 (28,3,4,2,0,1,3,3,0)
    43        2:2        3:3   +   0.491 (31,4,4,3,0,1,2,4,0)
    44        2:2        2:2       0.629 (41,4,4,4,1,0,1,4,0)
    45        2:2        3:3   +   0.491 (31,3,3,2,1,0,3,3,0)
    46        2:2        3:3   +   0.491 (31,4,4,1,1,1,1,4,0)
    47        2:2        3:3   +   0.491 (36,3,3,4,1,1,1,3,0)
    48        2:2        2:2       0.629 (48,4,4,4,0,1,1,4,0)
    49        2:2        3:3   +   0.491 (40,4,4,6,0,0,1,4,0)
    50        2:2        3:3   +   0.491 (35,4,4,3,1,1,1,4,0)
    51        2:2        3:3   +   0.491 (29,4,4,3,1,0,3,3,0)
    52        2:2        3:3   +   0.491 (37,4,4,3,1,1,1,4,0)
    53        2:2        3:3   +   0.491 (24,4,4,1,1,1,1,4,0)
    54        2:2        3:3   +   0.491 (42,4,4,3,1,0,1,4,0)
    55        2:2        3:3   +   0.491 (25,3,3,1,1,1,3,1,0)
    56        2:2        3:3   +   0.491 (45,4,4,3,0,1,2,4,0)
    57        2:2        3:3   +   0.491 (41,4,4,6,0,1,1,4,0)
    58        2:2        3:3   +   0.491 (36,4,4,3,0,1,2,4,0)
    59        2:2        3:3   +   0.491 (27,4,4,1,1,1,1,4,0)
    60        2:2        3:3   +   0.491 (45,4,4,7,1,1,1,4,0)
    61        2:2        1:1   +   1 (47,2,2,7,1,1,2,4,0)
    62        2:2        3:3   +   0.491 (23,3,3,2,1,0,3,4,0)
    63        2:2        3:3   +   0.491 (42,4,4,6,1,1,1,3,0)
    64        2:2        3:3   +   0.491 (46,4,4,2,1,0,1,4,0)
    65        2:2        3:3   +   0.491 (32,4,4,2,0,0,2,4,0)
    66        2:2        3:3   +   0.491 (21,4,4,1,1,1,1,3,0)
    67        3:3        3:3       0.491 (37,4,4,3,1,0,1,4,0)
    68        3:3        3:3       0.491 (32,2,2,6,1,1,2,3,0)
    69        3:3        3:3       0.491 (30,2,3,7,1,1,3,3,0)
    70        3:3        3:3       0.491 (42,4,4,5,0,1,2,4,0)
    71        3:3        3:3       0.491 (25,3,4,3,1,1,3,4,0)
    72        3:3        3:3       0.491 (30,3,4,3,0,1,3,3,0)
    73        3:3        3:3       0.491 (33,3,3,8,1,1,3,4,0)
    74        3:3        3:3       0.491 (29,1,2,5,1,0,1,2,0)
    75        3:3        3:3       0.491 (32,2,4,3,1,1,3,4,0)
    76        3:3        3:3       0.491 (33,4,4,3,0,0,2,4,0)
    77        3:3        3:3       0.491 (21,2,3,1,1,0,3,2,0)
    78        3:3        3:3       0.491 (38,2,3,3,1,1,2,4,0)
    79        3:3        3:3       0.491 (25,3,3,3,1,1,3,2,0)
    80        3:3        3:3       0.491 (36,4,4,3,0,1,2,4,0)
    81        3:3        3:3       0.491 (33,4,4,5,1,1,3,3,0)
    82        3:3        2:2   +   0.629 (32,4,4,4,1,0,1,4,0)
    83        3:3        3:3       0.491 (29,4,4,2,1,1,3,4,0)
    84        3:3        3:3       0.491 (37,4,4,1,0,1,1,4,0)
    85        3:3        3:3       0.491 (31,2,2,4,1,1,3,3,0)
    86        3:3        3:3       0.491 (43,4,4,5,1,1,1,4,0)
    87        3:3        3:3       0.491 (37,2,4,4,1,0,2,3,0)
    88        3:3        3:3       0.491 (17,3,4,1,1,1,2,1,0)
    89        3:3        3:3       0.491 (25,2,3,4,1,0,3,2,0)
    90        3:3        1:1   +   0.556 (36,4,4,6,0,1,1,2,1)
    91        3:3        3:3       0.491 (33,4,4,2,0,0,1,3,0)
    92        3:3        3:3       0.491 (32,2,4,5,1,1,3,4,0)
